no,raw,smooth
0,200.52809,273.8762
1,210.52078,282.026
2,220.49023,289.97104
3,230.40848,297.69116
4,240.25069,305.167
5,249.99228,312.37994
6,259.60602,319.31192
7,269.07367,325.94592
8,278.36865,332.26505
9,287.46777,338.25354
10,296.3482,343.89642
11,304.98523,349.17957
12,313.36243,354.09006
13,321.4563,358.61536
14,329.24652,362.74414
15,336.71368,366.4661
16,343.83694,369.77194
17,350.60287,372.65363
18,356.99234,375.1037
19,362.98935,377.1161
20,368.57892,378.68576
21,373.7456,379.80878
22,378.47955,380.48245
23,382.76736,380.705
24,386.5983,380.47583
25,389.96277,379.79556
26,392.85156,378.6659
27,395.25925,377.08972
28,397.17883,375.0709
29,398.60547,372.61444
30,399.53564,369.72656
31,399.96698,366.41446
32,399.89868,362.6864
33,399.33063,358.5517
34,398.2643,354.0207
35,396.7024,349.10477
36,394.6494,343.81616
37,392.10934,338.16803
38,389.08905,332.17456
39,385.59604,325.85074
40,381.6391,319.21237
41,377.2295,312.27606
42,372.3756,305.05902
43,367.0908,297.57944
44,361.3883,289.85596
45,355.28235,281.90793
46,348.79028,273.75522
47,341.92438,265.418
48,334.70367,256.9173
49,327.1462,248.27435
50,319.27094,239.51083
51,311.10004,230.6486
52,302.649,221.70956
53,293.9413,212.71631
54,284.9988,203.69131
55,275.8438,194.65715
56,266.50214,185.63641
57,256.99136,176.65135
58,247.33813,167.72469
59,237.56657,158.87875
60,227.70111,150.13567
61,217.76942,141.51729
62,207.7903,133.04483
63,197.79172,124.73978
64,187.79863,116.622894
65,177.83606,108.714485
66,167.93192,101.03431
67,158.10489,93.60125
68,148.38258,86.43418
69,138.78932,79.551025
70,129.34906,72.969
71,120.088234,66.70455
72,111.0243,60.773033
73,102.182785,55.18956
74,93.58579,49.968094
75,85.254814,45.121685
76,77.21307,40.66245
77,69.475784,36.601273
78,62.064774,32.948547
79,54.99858,29.713411
80,48.29486,26.903948
81,41.972214,24.52718
82,36.04265,22.588842
83,30.522919,21.093975
84,25.42685,20.046314
85,20.767181,19.448479
86,16.556763,19.301958
87,12.803574,19.606981
88,9.518326,20.362915
89,6.709244,21.567871
90,4.3833313,23.21883
91,2.546936,25.311663
92,1.2034607,27.841078
93,0.3569641,30.800814
94,0.009506226,34.183464
95,0.1619873,37.98057
96,0.8137512,42.18264
97,1.963562,46.779182
98,3.608429,51.758698
99,5.744217,57.108727
100,8.365601,62.815895
101,11.465027,68.86593
102,15.036621,75.24381
103,19.070572,81.9335
104,23.556824,88.918274
105,28.48413,96.18066
106,33.838486,103.7025
107,39.609787,111.46517
108,45.782043,119.44911
109,52.339798,127.634346
110,59.266663,136.00041
111,66.54306,144.52638
112,74.15526,153.1912
113,82.08202,161.97296
114,90.303566,170.84973
115,98.799324,179.79932
116,107.54535,188.79933
117,116.52513,197.82756
118,125.71358,206.86118
119,135.08774,215.8776
120,144.62415,224.85425
121,154.29602,233.7687
122,164.08508,242.59901
123,173.96391,251.32278
124,183.90782,259.9182
125,193.89197,268.3638
126,203.88834,276.63846
127,213.87804,284.72183
128,223.83304,292.59335
129,233.72845,300.2334
130,243.53957,307.62286
