no,raw,smooth
0,5.0716095,22.644787
1,3.078354,24.597364
2,1.5773468,26.988367
3,0.57258606,29.811815
4,0.065963745,33.06062
5,0.059143066,36.726692
6,0.552124,40.800865
7,1.5436707,45.272945
8,3.0308075,50.131756
9,5.010681,55.365196
10,7.478012,60.960144
11,10.42659,66.9026
12,13.84906,73.17772
13,17.735626,79.7698
14,22.078903,86.66249
15,26.866974,93.83844
16,32.087814,101.27972
17,37.728424,108.96771
18,43.77275,116.883194
19,50.209396,125.006584
20,57.020493,133.31738
21,64.18901,141.79482
22,71.69702,150.4177
23,79.52334,159.16443
24,87.653145,168.01344
25,96.063805,176.94237
26,104.734276,185.92888
27,113.6429,194.9505
28,122.76457,203.98468
29,132.08208,213.00914
30,141.56937,222.00104
31,151.2027,230.9379
32,160.95804,239.79736
33,170.80794,248.55728
34,180.73381,257.1961
35,190.70784,265.69193
36,200.70511,274.0235
37,210.7006,282.16998
38,220.66632,290.11102
39,230.58342,297.82712
40,240.42407,305.29865
41,250.16367,312.50693
42,259.77786,319.434
43,269.23978,326.06247
44,278.5315,332.3761
45,287.62692,338.35883
46,296.5033,343.9957
47,305.13843,349.27264
48,313.50824,354.17645
49,321.5969,358.69513
50,329.38156,362.81714
51,336.84283,366.53223
52,343.962,369.83105
53,350.7193,372.70538
54,357.10196,375.1483
55,363.0919,377.15344
56,368.67413,378.71585
57,373.83472,379.83163
58,378.5594,380.49796
59,382.83917,380.71338
60,386.66193,380.4772
61,390.01807,379.79
62,392.89923,378.65356
63,395.2975,377.07074
64,397.20837,375.04553
65,398.62625,372.583
66,399.54764,369.68933
67,399.97018,366.37173
68,399.89294,362.63858
69,399.3161,358.49924
70,398.24097,353.96405
71,396.6703,349.0444
72,394.60797,343.75266
73,392.06006,338.10208
74,389.0313,332.10678
75,385.53,325.78183
76,381.56494,319.14316
77,377.146,312.20743
78,372.28577,304.99203
79,366.99344,297.51495
80,361.2837,289.79514
81,355.17075,281.852
82,348.66992,273.70544
83,341.7996,265.37607
84,334.57275,256.88458
85,327.00952,248.2526
86,319.12878,239.50182
87,310.95026,230.65439
88,302.497,221.73262
89,293.785,212.7588
90,284.83853,203.7559
91,275.68,194.74672
92,266.33228,185.75415
93,256.82166,176.80103
94,247.16612,167.90985
95,237.39268,159.1036
96,227.52577,150.40482
97,217.59006,141.83583
98,207.61342,133.4187
99,197.6147,125.17485
100,187.62195,117.12598
101,177.66014,109.29309
102,167.75418,101.696754
103,157.93181,94.35704
104,148.21158,87.293175
105,138.62082,80.52447
106,129.18349,74.06932
107,119.92319,67.945526
108,110.86579,62.170235
109,102.02842,56.75962
110,93.43594,51.729755
111,85.10986,47.095737
112,77.070984,42.87195
113,69.341705,39.072056
114,61.936646,35.708763
115,54.87671,32.79455
116,48.17955,30.340979
117,41.861908,28.358915
118,35.94133,26.858583
119,30.429,25.84939
120,25.340546,25.340546
