no,raw,smooth
0,387.81232,380.29187
1,391.01385,379.4563
2,393.73785,378.17215
3,395.9776,376.44266
4,397.72696,374.27213
5,398.98267,371.66605
6,399.74097,368.6309
7,399.99994,365.17422
8,399.75894,361.3047
9,399.01892,357.032
10,397.78122,352.36682
11,396.04913,347.32077
12,393.82697,341.9065
13,391.12024,336.13757
14,387.93683,330.02838
15,384.2827,323.59415
16,380.1679,316.85095
17,375.60275,309.81573
18,370.59863,302.50607
19,365.16974,294.94022
20,359.3264,287.13696
21,353.08475,279.1159
22,346.46045,270.89716
23,339.46997,262.50122
24,332.1332,253.94913
25,324.46393,245.26202
26,316.48352,236.4618
27,308.2119,227.57051
28,299.6698,218.61035
29,290.8813,209.60374
30,281.8629,200.5729
31,272.6399,191.54068
32,263.2353,182.52966
33,253.67264,173.56238
34,243.97878,164.66124
35,234.17203,155.84819
36,224.27988,147.14554
37,214.32703,138.57506
38,204.33835,130.15817
39,194.34189,121.91593
40,184.35652,113.86861
41,174.41025,106.03661
42,164.52795,98.439545
43,154.73433,91.09639
44,145.0568,84.025505
45,135.51364,77.244255
46,126.131676,70.76988
47,116.93437,64.618576
48,107.94472,58.805714
49,99.18781,53.345825
50,90.68021,48.252274
51,82.44587,43.53806
52,74.50541,39.21497
53,66.87865,35.293808
54,59.586838,31.784382
55,52.643753,28.695219
56,46.06903,26.034271
57,39.87909,23.808187
58,34.089417,22.022532
59,28.71608,20.681767
60,23.769196,19.789064
61,19.262848,19.346828
62,15.208313,19.35616
63,11.615723,19.81703
64,8.494919,20.728289
65,5.851822,22.087553
66,3.6940308,23.891523
67,2.0269928,26.135689
68,0.8548279,28.814432
69,0.18061829,31.921055
70,0.005630493,35.44777
71,0.33058167,39.385784
72,1.1546631,43.725254
73,2.4758148,48.45532
74,4.2901154,53.56415
75,6.594116,59.039043
76,9.381607,64.86626
77,12.645584,71.03122
78,16.377914,77.51852
79,20.567902,84.31191
80,25.207657,91.39458
81,30.284348,98.74868
82,35.785294,106.355835
83,41.696747,114.19701
84,48.001923,122.252594
85,54.68895,130.50267
86,61.739197,138.92642
87,69.135086,147.50279
88,76.85809,156.21031
89,84.886444,165.02724
90,93.20495,173.93178
91,101.79043,182.90143
92,110.621414,191.91376
93,119.67581,200.94626
94,128.92816,209.97632
95,138.36096,218.98167
96,147.94786,227.93954
97,157.66487,236.82751
98,167.4877,245.62337
99,177.38878,254.30511
100,187.3494,262.85138
101,197.34163,271.24048
102,207.34052,279.45148
103,217.32104,287.46384
104,227.25526,295.25748
105,237.12439,302.8133
106,246.9007,310.1121
107,256.55978,317.1356
108,266.07745,323.86624
109,275.42715,330.2872
110,284.59116,336.38275
111,293.5437,342.1374
112,302.26242,347.53668
113,310.7255,352.56717
114,318.90933,357.21628
115,326.79846,361.47263
116,334.3706,365.32532
117,341.60687,368.76474
118,348.48914,371.7823
119,354.9983,374.37042
120,361.12207,376.5229
121,366.84302,378.2341
122,372.1469,379.4998
123,377.02045,380.31677
124,381.45026,380.683
125,385.42786,380.59778
126,388.94193,380.06113
127,391.98367,379.07437
128,394.54553,377.64
129,396.62048,375.76163
130,398.20465,373.444
131,399.29333,370.69284
132,399.88385,367.51505
133,399.97467,363.91852
134,399.5658,359.9123
135,398.65802,355.50635
136,397.25366,350.7117
137,395.35617,345.54037
138,392.97034,340.0053
139,390.1031,334.12033
140,386.75983,327.90002
141,382.9497,321.36005
142,378.68222,314.51675
143,373.96808,307.38727
144,368.8207,299.98938
145,363.24982,292.34146
146,357.2708,284.46277
147,350.89868,276.373
148,344.14932,268.09235
149,337.04187,259.6416
150,329.5897,251.0416
151,321.8136,242.31404
152,313.73297,233.48076
153,305.36804,224.56386
154,296.7424,215.58562
155,287.8723,206.5682
156,278.7826,197.53442
157,269.4959,188.50685
158,260.0355,179.50807
159,250.42798,170.56058
160,240.69148,161.68642
161,230.85327,152.90808
162,220.93793,144.24751
163,210.97025,135.72636
164,200.9782,127.36594
165,190.98064,119.1868
166,181.00565,111.2097
167,171.07812,103.4546
168,161.2229,95.94087
169,151.46758,88.68732
170,141.83058,81.71173
171,132.33899,75.03186
172,123.01655,68.6644
173,113.886536,62.625275
174,104.97448,56.92958
175,96.29722,51.59126
176,87.87918,46.62393
177,79.74142,42.040016
178,71.9043,37.850975
179,64.38962,34.067276
180,57.21158,30.698128
181,50.390488,27.752188
182,43.94339,25.236822
183,37.886414,23.158316
184,32.236343,21.521862
185,27.00383,20.331364
