no,raw,smooth
0,54.0,53.989475
1,59.0,53.988304
2,56.0,53.43145
3,53.0,53.146057
4,54.0,53.16229
5,49.0,53.06921
6,52.0,53.521343
7,53.0,53.69038
8,54.0,53.76709
9,53.0,53.74121
10,54.0,53.82357
11,53.0,53.803967
12,54.0,53.8933
13,54.0,53.881443
14,53.0,53.86827
15,54.0,53.96475
16,53.0,53.96083
17,55.0,54.067593
18,54.0,53.963993
19,54.0,53.95999
20,54.0,53.955547
21,53.0,53.950607
22,54.0,54.056232
23,59.0,54.06248
24,54.0,53.513866
25,49.0,53.45985
26,54.0,53.955387
27,54.0,53.95043
28,54.0,53.944923
29,54.0,53.938805
30,54.0,53.932007
31,55.0,53.924454
32,54.0,53.80495
33,54.0,53.78328
34,55.0,53.7592
35,50.0,53.621334
36,54.0,54.023705
37,53.0,54.026337
38,53.0,54.140377
39,54.0,54.26709
40,55.0,54.29677
41,53.0,54.21863
42,55.0,54.35404
43,54.0,54.282265
44,54.0,54.31363
45,54.0,54.348476
46,56.0,54.387196
47,58.0,54.207996
48,53.0,53.786663
49,52.0,53.874073
50,58.0,54.082302
51,49.0,53.647003
52,54.0,54.163338
53,59.0,54.181484
54,53.0,53.646095
55,52.0,53.717884
56,52.0,53.90876
57,55.0,54.120846
58,54.0,54.023163
59,54.0,54.025738
60,54.0,54.0286
61,54.0,54.031776
62,54.0,54.035305
63,54.0,54.039227
64,54.0,54.043587
65,54.0,54.04843
66,59.0,54.053814
67,52.0,53.50424
68,53.0,53.671375
69,54.0,53.745975
70,53.0,53.71775
71,53.0,53.797504
72,53.0,53.88612
73,54.0,53.98458
74,54.0,53.98287
75,54.0,53.980965
76,54.0,53.97885
77,54.0,53.9765
78,54.0,53.973892
79,54.0,53.97099
80,54.0,53.967766
81,53.0,53.964184
82,59.0,54.071316
83,52.0,53.523685
84,54.0,53.692986
85,53.0,53.65887
86,52.0,53.732082
87,54.0,53.924538
88,54.0,53.916153
89,54.0,53.906837
90,54.0,53.896484
91,55.0,53.884983
92,58.0,53.761093
93,53.0,53.290108
94,52.0,53.322346
95,50.0,53.469273
96,54.0,53.854748
97,54.0,53.838608
98,58.0,53.820675
99,51.0,53.356308
100,50.0,53.618122
101,54.0,54.020138
102,54.0,54.022373
103,54.0,54.02486
104,54.0,54.027622
105,54.0,54.03069
106,54.0,54.0341
107,54.0,54.037888
108,54.0,54.042095
109,54.0,54.046772
110,54.0,54.051968
111,55.0,54.057743
112,54.0,53.95305
113,55.0,53.94783
114,59.0,53.830925
115,52.0,53.256584
116,48.0,53.396206
117,55.0,53.995785
118,54.0,53.884205
119,54.0,53.871338
120,54.0,53.85704
121,54.0,53.841156
122,54.0,53.823505
123,54.0,53.803894
124,54.0,53.782104
125,54.0,53.757893
126,54.0,53.73099
127,54.0,53.7011
128,53.0,53.66789
129,54.0,53.7421
130,58.0,53.713444
131,50.0,53.237164
132,53.0,53.59685
133,53.0,53.66317
134,53.0,53.73686
135,55.0,53.818733
136,58.0,53.687485
137,55.0,53.208317
138,53.0,53.009243
139,48.0,53.010273
140,52.0,53.56697
141,54.0,53.74108
142,54.0,53.71231
143,56.0,53.680344
144,55.0,53.422607
145,53.0,53.247345
146,54.0,53.27483
147,49.0,53.194256
148,53.0,53.660286
149,52.0,53.733654
150,54.0,53.92628
151,54.0,53.91809
152,54.0,53.90899
153,54.0,53.898876
154,54.0,53.88764
155,53.0,53.875156
156,55.0,53.972397
157,54.0,53.85822
158,54.0,53.842464
159,54.0,53.82496
160,54.0,53.805508
161,54.0,53.783897
162,55.0,53.759888
163,50.0,53.6221
164,59.0,54.02456
165,49.0,53.471733
166,54.0,53.968594
167,54.0,53.965103
168,54.0,53.961224
169,54.0,53.956913
170,54.0,53.952126
171,54.0,53.946808
172,54.0,53.9409
173,55.0,53.934334
174,59.0,53.81593
175,53.0,53.23992
176,49.0,53.266582
177,54.0,53.740646
178,55.0,53.71183
179,50.0,53.568703
180,59.0,53.965225
181,55.0,53.405804
182,53.0,53.228672
183,53.0,53.25408
184,48.0,53.282314
185,54.0,53.86924
186,54.0,53.85471
187,54.0,53.838566
188,54.0,53.82063
189,54.0,53.800697
190,54.0,53.778553
191,54.0,53.75395
192,54.0,53.72661
193,54.0,53.69623
194,53.0,53.66248
195,52.0,53.73609
196,55.0,53.92899
197,54.0,53.80999
198,54.0,53.788876
199,54.0,53.76542
200,54.0,53.739353
201,54.0,53.710392
202,54.0,53.678215
203,54.0,53.64246
204,57.0,53.602734
205,53.0,53.22526
206,50.0,53.250294
207,53.0,53.61144
208,54.0,53.67938
209,54.0,53.643753
210,55.0,53.604168
211,52.0,53.449078
212,54.0,53.61009
213,55.0,53.566765
214,50.0,53.407516
215,54.0,53.786133
216,54.0,53.76237
217,53.0,53.73597
218,54.0,53.817745
219,54.0,53.797493
220,53.0,53.774994
221,54.0,53.861107
222,54.0,53.845673
223,54.0,53.828526
224,54.0,53.80947
225,57.0,53.7883
226,56.0,53.431446
227,52.0,53.146053
228,52.0,53.27339
229,53.0,53.41488
230,49.0,53.46098
231,54.0,53.956642
232,54.0,53.951824
233,55.0,53.946472
234,58.0,53.829414
235,53.0,53.366016
236,49.0,53.40669
237,54.0,53.89632
238,54.0,53.8848
239,54.0,53.871998
240,53.0,53.857777
241,54.0,53.953087
242,53.0,53.947876
243,54.0,54.053196
244,54.0,54.059105
245,57.0,54.065674
246,52.0,53.73964
247,54.0,53.932934
248,54.0,53.925484
249,54.0,53.917202
250,54.0,53.908
251,54.0,53.897778
252,54.0,53.886417
253,54.0,53.8738
254,53.0,53.859776
255,54.0,53.955307
256,54.0,53.95034
257,54.0,53.94482
258,53.0,53.93869
259,55.0,54.04299
260,54.0,53.93666
261,55.0,53.929623
262,53.0,53.81069
263,54.0,53.900772
264,57.0,53.889748
265,53.0,53.544167
266,49.0,53.604633
267,54.0,54.11626
268,54.0,54.129177
269,54.0,54.143528
270,57.0,54.159473
271,58.0,53.84386
272,54.0,53.38207
273,50.0,53.313408
274,52.0,53.681564
275,54.0,53.868404
276,54.0,53.853783
277,54.0,53.837536
278,57.0,53.819485
279,49.0,53.466095
280,54.0,53.962326
281,54.0,53.95814
282,54.0,53.95349
283,54.0,53.948322
284,54.0,53.94258
285,54.0,53.9362
286,54.0,53.92911
287,53.0,53.921234
288,54.0,54.023598
289,56.0,54.02622
290,53.0,53.80691
291,54.0,53.896572
292,54.0,53.88508
293,54.0,53.87231
294,59.0,53.858124
295,50.0,53.286804
296,49.0,53.652004
297,54.0,54.16889
298,54.0,54.187656
299,54.0,54.208508
300,54.0,54.231674
301,54.0,54.257416
302,54.0,54.28602
303,55.0,54.3178
304,54.0,54.242
305,57.0,54.26889
306,53.0,53.965435
307,54.0,54.07271
308,54.0,54.080788
309,54.0,54.089764
310,55.0,54.09974
311,53.0,53.99971
312,55.0,54.11079
313,54.0,54.01199
314,54.0,54.01332
315,58.0,54.0148
316,55.0,53.572002
317,53.0,53.413338
318,49.0,53.459267
319,52.0,53.954742
320,54.0,54.171936
321,58.0,54.19104
322,53.0,53.767826
323,54.0,53.85314
324,58.0,53.836823
325,53.0,53.37425
326,49.0,53.415833
327,53.0,53.90648
328,54.0,54.007202
329,54.0,54.008003
330,54.0,54.008892
331,53.0,54.00988
332,55.0,54.122093
333,54.0,54.02455
334,54.0,54.02728
335,54.0,54.03031
336,53.0,54.03368
337,58.0,54.148537
338,52.0,53.7206
339,54.0,53.911777
340,54.0,53.901974
341,54.0,53.891083
342,54.0,53.87898
343,58.0,53.865532
344,49.0,53.406147
345,54.0,53.895718
346,53.0,53.884132
347,54.0,53.982372
348,54.0,53.98041
349,54.0,53.978233
350,54.0,53.975815
351,54.0,53.973125
352,54.0,53.97014
353,58.0,53.96682
354,53.0,53.518692
355,53.0,53.57633
356,48.0,53.640366
357,55.0,54.267075
358,54.0,54.18564
359,60.0,54.206264
360,55.0,53.56252
361,54.0,53.4028
362,52.0,53.336445
363,49.0,53.48494
364,54.0,53.983265
365,54.0,53.981403
366,54.0,53.979336
367,55.0,53.97704
368,54.0,53.86338
369,58.0,53.8482
370,49.0,53.386894
371,54.0,53.874325
372,54.0,53.86036
373,54.0,53.844845
374,53.0,53.827606
375,55.0,53.919563
376,53.0,53.799515
377,54.0,53.88835
378,54.0,53.875946
379,54.0,53.862164
380,54.0,53.846848
381,55.0,53.82983
382,54.0,53.699814
383,54.0,53.66646
384,58.0,53.6294
385,55.0,53.14378
386,45.0,52.937534
387,54.0,53.819485
388,54.0,53.799427
389,54.0,53.77714
390,55.0,53.75238
391,54.0,53.613758
392,55.0,53.570843
393,49.0,53.41205
394,54.0,53.902275
395,54.0,53.89142
396,54.0,53.879353
397,54.0,53.865948
398,54.0,53.85105
399,54.0,53.834503
400,54.0,53.816113
401,57.0,53.79568
402,49.0,53.439648
403,55.0,53.93294
404,55.0,53.81438
405,59.0,53.682648
406,53.0,53.09183
407,53.0,53.102036
408,54.0,53.113377
409,48.0,53.014862
410,53.0,53.57207
411,53.0,53.635635
412,53.0,53.706264
413,54.0,53.78474
414,59.0,53.760822
415,53.0,53.17869
416,49.0,53.198547
417,55.0,53.66505
418,49.0,53.516724
419,54.0,54.01858
420,54.0,54.020645
421,55.0,54.022938
422,54.0,53.914375
423,54.0,53.90486
424,55.0,53.89429
425,53.0,53.771435
426,54.0,53.85715
427,54.0,53.841278
428,53.0,53.823643
429,55.0,53.91516
430,54.0,53.794624
431,54.0,53.771805
432,54.0,53.74645
433,55.0,53.718277
434,50.0,53.575863
435,54.0,53.973183
436,54.0,53.970203
437,54.0,53.966892
438,54.0,53.963215
439,54.0,53.95913
440,55.0,53.95459
441,53.0,53.838436
442,54.0,53.9316
443,54.0,53.924
444,59.0,53.915554
445,54.0,53.350616
446,49.0,53.27846
447,54.0,53.753845
448,54.0,53.726494
449,57.0,53.696102
450,53.0,53.329002
451,54.0,53.36556
452,52.0,53.295063
453,50.0,53.43896
454,54.0,53.821068
455,54.0,53.801186
456,54.0,53.779095
457,57.0,53.75455
458,49.0,53.393948
459,53.0,53.882164
460,54.0,53.980183
