no,raw,smooth
0,399.96863,366.38315
1,399.89578,362.65143
2,399.32324,358.51318
3,398.25287,353.97876
4,396.68665,349.05942
5,394.62872,343.76752
6,392.0843,338.1163
7,389.0597,332.11987
8,385.5636,325.7932
9,381.60266,319.15207
10,377.18774,312.2131
11,372.32993,304.9937
12,367.04132,297.5119
13,361.3369,289.7864
14,355.22754,281.83636
15,348.7301,273.6818
16,341.8609,265.3431
17,334.6371,256.84116
18,327.07904,248.19717
19,319.2011,239.43253
20,311.02518,230.56937
21,302.5717,221.62984
22,293.86182,212.6363
23,284.92004,203.61125
24,275.76334,194.57695
25,266.4172,185.55624
26,256.90506,176.5717
27,247.25066,167.64578
28,237.48114,158.8008
29,227.61496,150.05855
30,217.67975,141.44118
31,207.70033,132.97023
32,197.70168,124.666885
33,187.71182,116.55191
34,177.74962,108.64525
35,167.84303,100.96699
36,158.01685,93.53632
37,148.29561,86.371826
38,138.70651,79.49141
39,129.2677,72.91196
40,120.0057,66.65021
41,110.94367,60.721825
42,102.104256,55.14162
43,93.51215,49.92355
44,85.18357,45.08037
45,77.14202,40.624462
46,69.40758,36.566956
47,61.999588,32.918
48,54.93869,29.68671
49,48.23819,26.880936
50,41.917053,24.50791
51,35.99109,22.57356
52,30.475128,21.082724
53,25.38443,20.039124
54,20.728607,19.445202
55,16.52092,19.302603
56,12.771896,19.61168
57,9.4908905,20.371656
58,6.68692,21.580631
59,4.3652344,23.235489
60,2.5326233,25.332184
61,1.1936188,27.86547
62,0.35159302,30.82901
63,0.008682251,34.21539
64,0.16551208,38.016132
65,0.82188416,42.221756
66,1.976181,46.821743
67,3.625473,51.80459
68,5.7649384,57.15782
69,8.390518,62.868145
70,11.495087,68.92122
71,15.070892,75.3019
72,19.108963,81.99424
73,23.597794,88.9815
74,28.528885,96.24636
75,33.88861,103.77052
76,39.663605,111.53518
77,45.839386,119.52091
78,52.398483,127.70775
79,59.32849,136.07545
80,66.61014,144.6029
81,74.22525,153.26877
82,82.15476,162.05138
83,90.376305,170.92879
84,98.87435,179.87907
85,107.6252,188.87961
86,116.606964,197.90788
87,125.79718,206.94133
88,135.17001,215.95735
89,144.70773,224.93373
90,154.38368,233.84773
91,164.17365,242.67708
92,174.05318,251.39969
93,183.99454,259.99374
94,193.97891,268.4381
95,203.97836,276.71136
96,213.96785,284.79282
97,223.92242,292.66226
98,233.8142,300.30002
99,243.62447,307.68735
100,253.32568,314.80545
101,262.8936,321.63654
102,272.3043,328.1635
103,281.53146,334.3701
104,290.55765,340.24106
105,299.35748,345.76144
106,307.90894,350.91742
107,316.1906,355.69614
108,324.17947,360.08566
109,331.8604,364.07526
110,339.2117,367.6547
111,346.215,370.81503
112,352.85278,373.5484
113,359.10663,375.84793
114,364.96472,377.70807
115,370.4104,379.12402
116,375.4301,380.0922
117,380.0113,380.61023
118,384.1413,380.6768
119,387.81232,380.29187
120,391.01385,379.4563
121,393.73785,378.17215
122,395.9776,376.44266
123,397.72696,374.27213
124,398.98267,371.66605
125,399.74097,368.6309
126,399.99994,365.17422
127,399.75894,361.3047
128,399.01892,357.032
129,397.78122,352.36682
130,396.04913,347.32077
131,393.82697,341.9065
132,391.12024,336.13757
133,387.93683,330.02838
134,384.2827,323.59415
135,380.1679,316.85095
136,375.60275,309.81573
137,370.59863,302.50607
138,365.16974,294.94022
139,359.3264,287.13696
140,353.08475,279.1159
141,346.46045,270.89716
142,339.46997,262.50122
143,332.1332,253.94913
144,324.46393,245.26202
145,316.48352,236.4618
146,308.2119,227.57051
147,299.6698,218.61035
148,290.8813,209.60374
149,281.8629,200.5729
150,272.6399,191.54068
151,263.2353,182.52966
152,253.67264,173.56238
153,243.97878,164.66124
154,234.17203,155.84819
155,224.27988,147.14554
156,214.32703,138.57506
157,204.33835,130.15817
158,194.34189,121.91593
159,184.35652,113.86861
160,174.41025,106.03661
161,164.52795,98.439545
162,154.73433,91.09639
163,145.0568,84.025505
