no,raw,smooth
0,329.0426,362.63925
1,336.5164,366.37222
2,343.65338,369.68954
3,350.427,372.58246
4,356.82864,375.0442
5,362.83444,377.06815
6,368.43344,378.64966
7,373.6147,379.7848
8,378.3589,380.47034
9,382.66,380.70496
10,386.502,380.48776
11,389.8781,379.81952
12,392.78146,378.7019
13,395.2013,377.1375
14,397.13446,375.13043
15,398.57382,372.68555
16,399.5171,369.80908
17,399.96204,366.50818
18,399.90698,362.79108
19,399.35205,358.6671
20,398.29926,354.14658
21,396.75104,349.24072
22,394.7099,343.9618
23,392.18344,338.32312
24,389.17487,332.33862
25,385.69537,326.0235
26,381.75198,319.39328
27,377.35168,312.46454
28,372.51086,305.25485
29,367.23572,297.78195
30,361.5459,290.06488
31,355.45245,282.12256
32,348.96658,273.9748
33,342.11243,265.64236
34,334.89868,257.1457
35,327.35223,248.50647
36,319.48767,239.74583
37,311.31946,230.88565
38,302.87808,221.94858
39,294.1743,212.9564
40,285.24048,203.93219
41,276.0937,194.89793
42,266.75104,185.87617
43,257.2473,176.89008
44,247.5946,167.9615
45,237.82884,159.11339
46,227.96858,150.36723
47,218.03236,141.74487
48,208.05716,133.2685
49,198.0557,124.95865
50,188.0652,116.836754
51,178.10452,108.922485
52,168.19252,101.23559
53,158.36606,93.79593
54,148.6377,86.62147
55,139.04361,79.73078
56,129.60184,73.14047
57,120.330315,66.86699
58,111.26355,60.926617
59,102.41314,55.333626
60,93.812004,50.10257
61,85.47615,45.245968
62,77.421585,40.775948
63,69.67825,36.704212
64,62.256073,33.040432
65,55.182632,29.794249
66,48.470993,26.973318
67,42.13417,24.584688
68,36.195724,22.634747
69,30.663254,21.127974
70,25.557312,20.068499
71,20.887192,19.458632
72,16.66211,19.299904
73,12.897751,19.592993
74,9.598953,20.336908
75,6.778,21.530014
76,4.4397583,23.169128
77,2.589096,25.25017
78,1.2328949,27.768068
79,0.3728943,30.716423
80,0.012283325,34.08793
81,0.15130615,37.87411
82,0.7901459,42.065536
83,1.9264069,46.65169
84,3.55867,51.621166
85,5.680847,56.961445
86,8.288483,62.65929
87,11.37709,68.70049
88,14.935196,75.06976
89,18.958221,81.75138
90,23.431229,88.7284
91,28.345352,95.98364
92,33.69171,103.499016
93,39.450394,111.25539
94,45.614075,119.23373
95,52.159805,127.41369
96,59.07486,135.77524
97,66.34656,144.2975
98,73.9478,152.95872
99,81.86889,161.73773
100,90.08035,170.61205
101,98.56644,179.56001
102,107.31133,188.5593
103,116.282524,197.58685
104,125.46853,206.62068
105,134.83519,215.63759
106,144.36465,224.61563
107,154.03903,233.53241
108,163.82239,242.36502
109,173.70218,251.092
110,183.64165,259.69086
111,193.622,268.14078
112,203.62437,276.42065
113,213.6116,284.50916
114,223.57089,292.38666
115,233.4652,300.03287
116,243.2759,307.42926
117,252.98438,314.55743
118,262.5545,321.3989
119,271.9741,327.93716
120,281.20804,334.15527
121,290.2391,340.03833
122,299.05005,345.5716
123,307.6081,350.74066
124,315.90228,355.53317
125,323.90176,359.93658
126,331.5917,363.94046
127,338.95728,367.53476
128,345.97113,370.71005
129,352.6242,373.45883
130,358.89188,375.7738
131,364.76254,377.64957
132,370.22482,379.08145
133,375.25836,380.06552
134,379.85675,380.59964
135,384.00284,380.6822
136,387.68927,380.31326
137,390.9086,379.4937
138,393.6489,378.2254
139,395.90665,376.5117
140,397.6734,374.3567
141,398.94635,371.76596
142,399.7226,368.74594
143,399.99927,365.3041
144,399.776,361.4491
145,399.05362,357.19055
146,397.83392,352.5391
147,396.11884,347.50635
148,393.91467,342.10498
149,391.22424,336.34836
150,388.05762,330.25104
151,384.42117,323.8281
152,380.32135,317.09555
153,375.77338,310.07047
154,370.78314,302.77014
155,365.36914,295.21317
156,359.542,287.41806
157,353.31235,279.4043
158,346.70337,271.1923
159,339.7235,262.8022
160,332.39877,254.25539
161,324.74326,245.57278
162,316.77112,236.77606
163,308.51205,227.88773
164,299.9766,218.92947
165,291.1965,209.92424
166,282.18857,200.894
167,272.96964,191.86127
168,263.57397,182.84923
169,254.01361,173.87982
170,244.32408,164.97606
171,234.52382,156.15962
172,224.63126,147.4525
173,214.68317,138.87709
174,204.6923,130.4542
175,194.6958,122.20552
176,184.71254,114.15105
177,174.76143,106.31088
178,164.87944,98.70527
179,155.07925,91.352585
180,145.39731,84.27184
181,135.85176,77.480125
182,126.4608,70.99439
183,117.25934,64.83146
184,108.25916,59.00614
185,99.493744,53.533585
186,90.97941,48.426903
187,82.73248,43.698845
188,74.78366,39.361774
189,67.14308,35.42601
190,59.839172,31.901892
191,52.88542,28.79775
192,46.295303,26.121344
193,40.093307,23.879793
194,34.2874,22.078293
195,28.899124,20.721725
196,23.938324,19.813128
197,19.414734,19.354773
198,15.345184,19.348112
199,11.734909,19.792881
200,8.597305,20.688211
201,5.9378815,22.031647
202,3.762085,23.819843
203,2.078003,26.048483
204,0.88783264,28.71187
205,0.19596863,31.80343
206,0.0032653809,35.315372
207,0.31054688,39.23894
208,1.1166687,43.56432
209,2.4205933,48.280727
210,4.2174835,53.3763
211,6.503479,58.83839
212,9.2747345,64.65338
213,12.52092,70.806564
