no,raw,smooth
0,379.89343,380.60223
1,384.03812,380.681
2,387.72034,380.308
3,390.93542,379.48444
4,393.6714,378.21213
5,395.92352,376.49445
6,397.68707,374.33566
7,398.95557,371.74106
8,399.72733,368.71722
9,399.9995,365.27167
10,399.77203,361.41306
11,399.04486,357.15094
12,397.8207,352.49606
13,396.10117,347.46
14,393.8926,342.05542
15,391.19965,336.29575
16,388.02698,330.1953
17,384.3863,323.76956
18,380.28238,317.03436
19,375.7304,310.00684
20,370.73944,302.70425
21,365.31848,295.1448
22,359.48767,287.34772
23,353.25452,279.33218
24,346.64215,271.1186
25,339.66345,262.7271
26,332.33127,254.17863
27,324.67285,245.49501
28,316.698,236.69748
29,308.4364,227.80853
30,299.9039,218.84988
31,291.11636,209.84389
32,282.1065,200.81363
33,272.8858,191.7811
34,263.4886,182.76947
35,253.93279,173.80067
36,244.23627,164.89711
37,234.43513,156.08165
38,224.5419,147.37572
39,214.59338,138.8017
40,204.6084,130.3804
41,194.60579,122.13284
42,184.62277,114.0803
43,174.6721,106.24225
44,164.79082,98.63894
45,154.99747,91.288734
46,145.3107,84.209984
47,135.76648,77.42102
48,126.37708,70.938194
49,117.177376,64.77832
50,108.18459,58.956207
51,99.41591,53.48639
52,90.90394,48.383106
53,82.65957,43.658573
54,74.713455,39.32513
55,67.08035,35.393097
56,59.774963,31.87229
57,52.824448,28.771992
58,46.2377,26.099497
59,40.039246,23.86192
60,34.240417,22.064438
61,28.852524,20.711552
62,23.895615,19.807001
63,19.376053,19.352713
64,15.310623,19.35012
65,11.706589,19.798954
66,8.571213,20.698107
67,5.9161224,22.04554
68,3.7447205,23.837698
69,2.065094,26.070251
70,0.8799591,28.737494
71,0.1920166,31.832777
72,0.0037994385,35.34842
73,0.31558228,39.2756
74,1.1261902,43.604492
75,2.4336395,48.324306
76,4.235901,53.42327
77,6.5262756,58.888535
78,9.301849,64.706566
79,12.552292,70.86265
80,16.271027,77.34158
81,20.451447,84.1272
82,25.078018,91.202286
83,30.144821,98.54942
84,35.63301,106.14994
85,41.5318,113.98516
86,47.830475,122.03553
87,54.50557,130.28053
88,61.548553,138.69998
89,68.93324,147.27235
90,76.64536,155.9767
91,84.670654,164.7913
92,92.979256,173.6936
93,101.56053,182.66187
94,110.38258,191.67313
95,119.42852,200.70541
96,128.68146,209.73618
97,138.10696,218.74226
98,147.693,227.70175
99,157.4039,236.59161
100,167.22122,245.39026
101,177.1265,254.07571
102,187.08289,262.62564
103,197.07765,271.0193
104,207.07364,279.23502
105,217.05194,287.25296
106,226.9937,295.05307
107,236.86194,302.61523
108,246.64401,309.92117
109,256.30356,316.95197
110,265.82245,323.69067
111,275.18256,330.12048
112,284.3491,336.2247
113,293.31027,341.98868
114,302.0328,347.3974
115,310.50046,352.43793
116,318.69696,357.09766
117,326.5918,361.3644
118,334.17496,365.22803
119,341.41815,368.67838
120,348.30804,371.7073
121,354.83133,374.30722
122,360.96368,376.47122
123,366.69727,378.19427
124,372.0108,379.4717
125,376.8946,380.30072
126,381.33905,380.6792
127,385.3276,380.6059
128,388.85516,380.08127
129,391.90866,379.10638
130,394.48267,377.68393
131,396.57196,375.8174
132,398.16876,373.51135
