no,raw,smooth
0,53.0,52.380436
1,53.0,52.3116
2,52.0,52.23511
3,53.0,52.261234
4,51.0,52.17915
5,53.0,52.31017
6,52.0,52.233524
7,52.0,52.25947
8,52.0,52.288303
9,51.0,52.32034
10,55.0,52.46705
11,53.0,52.18561
12,50.0,52.095127
13,56.0,52.32792
14,48.0,51.919914
15,53.0,52.35546
16,52.0,52.283848
17,52.0,52.315388
18,53.0,52.350433
19,53.0,52.278263
20,55.0,52.198074
21,53.0,51.88675
22,52.0,51.763058
23,51.0,51.736732
24,48.0,51.818596
25,53.0,52.242886
26,52.0,52.158764
27,52.0,52.176407
28,52.0,52.196007
29,55.0,52.217785
30,48.0,51.90865
31,53.0,52.342945
32,52.0,52.26994
33,53.0,52.299934
34,53.0,52.222153
35,52.0,52.135727
36,55.0,52.150806
37,48.0,51.834232
38,52.0,52.26026
39,53.0,52.28918
40,55.0,52.210205
41,51.0,51.90023
42,50.0,52.00026
43,52.0,52.22251
44,53.0,52.247234
45,55.0,52.163597
46,48.0,51.848442
47,51.0,52.27605
48,53.0,52.41784
49,52.0,52.353157
50,53.0,52.3924
51,53.0,52.32489
52,56.0,52.24988
53,48.0,51.833206
54,53.0,52.25912
55,52.0,52.176804
56,53.0,52.19645
57,51.0,52.107166
58,53.0,52.230186
59,51.0,52.144653
60,52.0,52.27184
61,55.0,52.302044
62,49.0,52.002274
63,53.0,52.335857
64,53.0,52.262066
65,57.0,52.180077
66,53.0,51.64453
67,51.0,51.493927
68,48.0,51.548813
69,50.0,51.943127
70,54.0,52.15903
71,53.0,51.95448
72,50.0,51.838314
73,52.0,52.042572
74,52.0,52.047302
75,53.0,52.05256
76,53.0,51.94729
77,52.0,51.830322
78,48.0,51.81147
79,52.0,52.23497
80,53.0,52.261078
81,52.0,52.178978
82,53.0,52.198864
83,52.0,52.10985
84,53.0,52.12206
85,51.0,52.024513
86,52.0,52.13835
87,52.0,52.153725
88,53.0,52.170807
89,52.0,52.07868
90,52.0,52.08742
91,52.0,52.097137
92,53.0,52.10793
93,52.0,52.008812
94,52.0,52.009792
95,53.0,52.01088
96,52.0,51.900978
97,53.0,51.889977
98,52.0,51.766644
99,52.0,51.740715
100,54.0,51.711906
101,51.0,51.457672
102,46.0,51.50853
103,52.0,52.12059
104,52.0,52.13399
105,52.0,52.14888
106,53.0,52.165424
107,51.0,52.072697
108,53.0,52.191887
109,56.0,52.1021
110,55.0,51.669003
111,52.0,51.298893
112,47.0,51.220993
113,48.0,51.689995
114,53.0,52.1
115,52.0,52.0
116,52.0,52.0
