no,raw,smooth
0,50.0,258.6494
1,49.0,258.82593
2,50.0,259.1081
3,50.0,259.29398
4,50.0,259.48364
5,53.0,259.6772
6,46.0,259.56854
7,50.0,260.17197
8,50.0,260.37955
9,51.0,260.59137
10,51.0,260.70547
11,51.0,260.8219
12,52.0,260.9407
13,57.0,260.9599
14,51.0,260.46927
15,48.0,260.58087
16,52.0,261.0009
17,53.0,261.0213
18,52.0,260.9401
19,51.0,260.95926
20,52.0,261.08087
21,51.0,261.10294
22,52.0,261.22748
23,55.0,261.2525
24,56.0,260.97195
25,53.0,260.58362
26,52.0,260.4935
27,47.0,260.50357
28,52.0,261.02405
29,51.0,261.04495
30,51.0,261.1683
31,52.0,261.2942
32,53.0,261.3206
33,53.0,261.2455
34,53.0,261.16888
35,53.0,261.0907
36,53.0,261.01093
37,51.0,260.9295
38,53.0,261.0505
39,55.0,260.9699
40,48.0,260.6836
41,52.0,261.1057
42,53.0,261.12827
43,55.0,261.04926
44,51.0,260.76456
45,48.0,260.8822
46,53.0,261.30838
47,52.0,261.23306
48,53.0,261.2582
49,53.0,261.18185
50,53.0,261.10394
51,53.0,261.02444
52,57.0,260.9433
53,50.0,260.45233
54,53.0,260.66565
55,55.0,260.57718
56,48.0,260.28284
57,53.0,260.69678
58,52.0,260.60895
59,52.0,260.62137
60,51.0,260.63403
61,54.0,260.74902
62,52.0,260.5602
63,53.0,260.57162
64,53.0,260.48126
65,53.0,260.38904
66,53.0,260.29492
67,56.0,260.1989
68,51.0,259.7948
69,49.0,259.89264
70,47.0,260.19656
71,56.0,260.7108
72,52.0,260.31714
73,52.0,260.3236
74,48.0,260.3302
75,52.0,260.7451
76,52.0,260.76028
77,53.0,260.7758
78,53.0,260.68958
79,54.0,260.6016
80,53.0,260.4098
81,52.0,260.3161
82,52.0,260.32254
83,53.0,260.3291
84,51.0,260.23376
85,48.0,260.34058
86,52.0,260.75568
87,57.0,260.7711
88,47.0,260.2766
89,52.0,260.79245
90,51.0,260.80862
91,52.0,260.92715
92,52.0,260.94608
93,51.0,260.96536
94,53.0,261.0871
95,53.0,261.00723
96,52.0,260.92575
97,52.0,260.94464
98,53.0,260.9639
99,53.0,260.88153
100,51.0,260.7975
101,54.0,260.9158
102,55.0,260.7304
103,53.0,260.43918
104,48.0,260.3461
105,53.0,260.76132
106,52.0,260.6748
107,53.0,260.68857
108,52.0,260.6006
109,52.0,260.61282
110,53.0,260.6253
111,55.0,260.536
112,53.0,260.24084
113,51.0,260.1437
114,47.0,260.2487
115,52.0,260.76395
116,50.0,260.77954
117,53.0,260.99954
118,53.0,260.9179
119,58.0,260.8346
120,49.0,260.23938
121,53.0,260.55038
122,52.0,260.45956
123,52.0,260.46893
124,51.0,260.4785
125,52.0,260.5903
126,52.0,260.60233
127,52.0,260.6146
128,52.0,260.62714
129,51.0,260.63992
130,53.0,260.755
131,58.0,260.66837
132,48.0,260.06976
133,48.0,260.47934
134,52.0,260.89728
135,55.0,260.9156
136,51.0,260.62814
137,51.0,260.743
138,53.0,260.8602
139,52.0,260.77573
140,52.0,260.79153
141,52.0,260.80768
142,52.0,260.82416
143,53.0,260.84097
144,52.0,260.7561
145,53.0,260.7715
146,53.0,260.6852
147,51.0,260.59717
148,48.0,260.7114
149,53.0,261.13406
150,52.0,261.05518
151,54.0,261.0767
152,51.0,260.89456
153,52.0,261.01486
154,54.0,261.03555
155,55.0,260.8526
156,51.0,260.56387
157,49.0,260.67743
158,48.0,260.99738
159,51.0,261.4259
160,54.0,261.55704
161,53.0,261.38474
162,51.0,261.31097
163,52.0,261.43976
164,52.0,261.46912
165,52.0,261.49908
166,53.0,261.52966
167,53.0,261.45886
168,51.0,261.3866
169,52.0,261.51694
170,52.0,261.54788
171,53.0,261.57947
172,52.0,261.50967
173,53.0,261.54047
174,52.0,261.46988
175,52.0,261.49985
176,52.0,261.53043
177,53.0,261.56165
178,54.0,261.4915
179,51.0,261.31784
180,51.0,261.44678
181,53.0,261.57834
182,53.0,261.5085
183,53.0,261.43726
184,52.0,261.36456
185,52.0,261.3924
186,53.0,261.4208
187,52.0,261.34778
