no,raw,smooth
0,375.0,376.04733
1,375.0,376.1637
2,376.0,376.293
3,376.0,376.32556
4,376.0,376.36172
5,377.0,376.40192
6,375.0,376.33545
7,378.0,376.48386
8,378.0,376.31543
9,378.0,376.12827
10,377.0,375.92032
11,373.0,375.80035
12,375.0,376.1115
13,375.0,376.23502
14,372.0,376.37225
15,378.0,376.85806
16,378.0,376.7312
17,378.0,376.59024
18,378.0,376.43362
19,378.0,376.2596
20,376.0,376.06625
21,375.0,376.0736
22,372.0,376.1929
23,374.0,376.65878
24,376.0,376.95422
25,376.0,377.06024
26,378.0,377.17804
27,379.0,377.08673
28,379.0,376.87418
29,375.0,376.638
30,377.0,376.82
31,376.0,376.8
32,379.0,376.8889
33,377.0,376.65433
34,377.0,376.6159
35,377.0,376.5732
36,375.0,376.5258
37,376.0,376.6953
38,376.0,376.77258
39,376.0,376.85843
40,379.0,376.95383
41,379.0,376.7265
42,378.0,376.4739
43,378.0,376.30435
44,379.0,376.11597
45,375.0,375.79553
46,375.0,375.88394
47,373.0,375.98218
48,376.0,376.31354
49,375.0,376.3484
50,379.0,376.49823
51,379.0,376.22028
52,378.0,375.91144
53,377.0,375.67938
54,376.0,375.53265
55,377.0,375.48074
56,376.0,375.31192
57,376.0,375.23547
58,376.0,375.15054
59,377.0,375.05615
60,379.0,374.84015
61,379.0,374.37796
62,374.0,373.8644
63,376.0,373.84937
64,375.0,373.6104
65,378.0,373.45602
66,379.0,372.95117
67,376.0,372.27908
68,375.0,371.86566
69,375.0,371.5174
70,375.0,371.13046
71,369.0,370.70053
72,366.0,370.8895
73,362.0,371.43277
74,365.0,372.48083
75,365.0,373.31204
76,370.0,374.23563
77,373.0,374.70627
78,374.0,374.89587
79,370.0,374.99542
80,371.0,375.55048
81,370.0,376.0561
82,376.0,376.729
83,376.0,376.81
84,376.0,376.9
85,377.0,377.0
