no,raw,smooth
0,190.6179,265.61624
1,200.61507,273.9494
2,210.6107,282.0977
3,220.5798,290.0407
4,230.49747,297.7586
5,240.33589,305.2321
6,250.0765,312.44278
7,259.69196,319.37238
8,269.15814,326.00354
9,278.4515,332.3197
10,287.546,338.30505
11,296.42444,343.94495
12,305.06183,349.225
13,313.43658,354.13202
14,321.52783,358.65375
15,329.3129,362.77887
16,336.77716,366.4973
17,343.89948,369.7996
18,350.6621,372.6774
19,357.0481,375.12354
20,363.03973,377.13193
21,368.62573,378.69772
22,373.79016,379.81683
23,378.52017,380.48645
24,382.80392,380.70493
25,386.62958,380.4717
26,389.99,379.7875
27,392.87543,378.6539
28,395.27872,377.07373
29,397.19385,375.05096
30,398.61572,372.59064
31,399.54156,369.69897
32,399.96863,366.38315
33,399.89578,362.65143
34,399.32324,358.51318
35,398.25287,353.97876
36,396.68665,349.05942
37,394.62872,343.76752
38,392.0843,338.1163
39,389.0597,332.11987
40,385.5636,325.7932
41,381.60266,319.15207
42,377.18774,312.2131
43,372.32993,304.9937
44,367.04132,297.5119
45,361.3369,289.7864
46,355.22754,281.83636
47,348.7301,273.6818
48,341.8609,265.3431
49,334.6371,256.84116
50,327.07904,248.19717
51,319.2011,239.43253
52,311.02518,230.56937
53,302.5717,221.62984
54,293.86182,212.6363
55,284.92004,203.61125
56,275.76334,194.57695
57,266.4172,185.55624
58,256.90506,176.5717
59,247.25066,167.64578
60,237.48114,158.8008
61,227.61496,150.05855
62,217.67975,141.44118
63,207.70033,132.97023
64,197.70168,124.666885
65,187.71182,116.55191
66,177.74962,108.64525
67,167.84303,100.96699
68,158.01685,93.53632
69,148.29561,86.371826
70,138.70651,79.49141
71,129.2677,72.91196
72,120.0057,66.65021
73,110.94367,60.721825
74,102.104256,55.14162
75,93.51215,49.92355
76,85.18357,45.08037
77,77.14202,40.624462
78,69.40758,36.566956
79,61.999588,32.918
80,54.93869,29.68671
81,48.23819,26.880936
82,41.917053,24.50791
83,35.99109,22.57356
84,30.475128,21.082724
85,25.38443,20.039124
86,20.728607,19.445202
87,16.52092,19.302603
88,12.771896,19.61168
89,9.4908905,20.371656
90,6.68692,21.580631
91,4.3652344,23.235489
92,2.5326233,25.332184
93,1.1936188,27.86547
94,0.35159302,30.82901
95,0.008682251,34.21539
96,0.16551208,38.016132
97,0.82188416,42.221756
98,1.976181,46.821743
99,3.625473,51.80459
100,5.7649384,57.15782
101,8.390518,62.868145
102,11.495087,68.92122
103,15.070892,75.3019
104,19.108963,81.99424
105,23.597794,88.9815
106,28.528885,96.24636
107,33.88861,103.77052
108,39.663605,111.53518
109,45.839386,119.52091
110,52.398483,127.70775
111,59.32849,136.07545
112,66.61014,144.6029
113,74.22525,153.26877
114,82.15476,162.05138
115,90.376305,170.92879
116,98.87435,179.87907
117,107.6252,188.87961
118,116.606964,197.90788
119,125.79718,206.94133
120,135.17001,215.95735
121,144.70773,224.93373
122,154.38368,233.84773
123,164.17365,242.67708
124,174.05318,251.39969
125,183.99454,259.99374
126,193.97891,268.4381
127,203.97836,276.71136
128,213.96785,284.79282
129,223.92242,292.66226
130,233.8142,300.30002
131,243.62447,307.68735
132,253.32568,314.80545
133,262.8936,321.63654
134,272.3043,328.1635
135,281.53146,334.3701
136,290.55765,340.24106
137,299.35748,345.76144
138,307.90894,350.91742
139,316.1906,355.69614
140,324.17947,360.08566
141,331.8604,364.07526
142,339.2117,367.6547
143,346.215,370.81503
144,352.85278,373.5484
145,359.10663,375.84793
146,364.96472,377.70807
147,370.4104,379.12402
148,375.4301,380.0922
149,380.0113,380.61023
150,384.1413,380.6768
151,387.81232,380.29187
152,391.01385,379.4563
153,393.73785,378.17215
154,395.9776,376.44266
155,397.72696,374.27213
156,398.98267,371.66605
157,399.74097,368.6309
158,399.99994,365.17422
159,399.75894,361.3047
160,399.01892,357.032
161,397.78122,352.36682
162,396.04913,347.32077
163,393.82697,341.9065
164,391.12024,336.13757
165,387.93683,330.02838
166,384.2827,323.59415
167,380.1679,316.85095
168,375.60275,309.81573
169,370.59863,302.50607
170,365.16974,294.94022
171,359.3264,287.13696
172,353.08475,279.1159
173,346.46045,270.89716
174,339.46997,262.50122
175,332.1332,253.94913
176,324.46393,245.26202
177,316.48352,236.4618
178,308.2119,227.57051
179,299.6698,218.61035
180,290.8813,209.60374
181,281.8629,200.5729
182,272.6399,191.54068
183,263.2353,182.52966
184,253.67264,173.56238
185,243.97878,164.66124
186,234.17203,155.84819
187,224.27988,147.14554
188,214.32703,138.57506
189,204.33835,130.15817
190,194.34189,121.91593
191,184.35652,113.86861
192,174.41025,106.03661
193,164.52795,98.439545
194,154.73433,91.09639
195,145.0568,84.025505
196,135.51364,77.244255
197,126.131676,70.76988
198,116.93437,64.618576
199,107.94472,58.805714
200,99.18781,53.345825
201,90.68021,48.252274
202,82.44587,43.53806
203,74.50541,39.21497
204,66.87865,35.293808
205,59.586838,31.784382
206,52.643753,28.695219
207,46.06903,26.034271
208,39.87909,23.808187
209,34.089417,22.022532
210,28.71608,20.681767
211,23.769196,19.789064
212,19.262848,19.346828
213,15.208313,19.35616
