no,raw,smooth
0,53.0,53.804882
1,54.0,53.894318
2,54.0,53.882576
3,54.0,53.86953
4,54.0,53.855034
5,54.0,53.838924
6,55.0,53.821026
7,55.0,53.69003
8,53.0,53.54448
9,51.0,53.60498
10,58.0,53.894424
11,53.0,53.43825
12,52.0,53.48695
13,52.0,53.65217
14,54.0,53.835743
15,53.0,53.817493
16,56.0,53.90833
17,54.0,53.675926
18,51.0,53.63992
19,53.0,53.933247
20,55.0,54.03694
21,53.0,53.929935
22,54.0,54.033264
23,54.0,54.03696
24,58.0,54.041065
25,50.0,53.601185
26,54.0,54.001316
27,54.0,54.00146
28,55.0,54.001625
29,54.0,53.890697
30,54.0,53.87855
31,54.0,53.865055
32,54.0,53.85006
33,54.0,53.8334
34,55.0,53.814888
35,53.0,53.68321
36,53.0,53.75912
37,54.0,53.84347
38,54.0,53.82608
39,53.0,53.806755
40,55.0,53.896397
41,52.0,53.773777
42,54.0,53.970863
43,54.0,53.967625
44,53.0,53.964027
45,55.0,54.071144
46,57.0,53.967937
47,54.0,53.631042
48,50.0,53.590046
49,54.0,53.98894
50,54.0,53.987713
51,54.0,53.986347
52,56.0,53.98483
53,58.0,53.760925
54,57.0,53.28992
55,50.0,52.87769
56,50.0,53.197433
57,52.0,53.552704
58,54.0,53.725227
59,54.0,53.6947
60,54.0,53.660774
61,54.0,53.62308
62,54.0,53.5812
63,54.0,53.534668
64,54.0,53.482964
65,53.0,53.425514
66,55.0,53.472797
67,53.0,53.30311
68,54.0,53.33679
69,53.0,53.2631
70,55.0,53.292336
71,49.0,53.102596
72,54.0,53.55844
73,52.0,53.50938
74,55.0,53.67709
75,55.0,53.5301
76,54.0,53.366783
77,51.0,53.296425
78,52.0,53.551586
79,55.0,53.723984
80,54.0,53.582207
81,53.0,53.535786
82,54.0,53.59532
83,53.0,53.550358
84,53.0,53.61151
85,54.0,53.67946
86,55.0,53.64384
87,52.0,53.493156
88,54.0,53.659065
89,53.0,53.62118
90,54.0,53.690205
91,53.0,53.655785
92,54.0,53.728653
93,53.0,53.6985
94,54.0,53.776115
95,54.0,53.75124
96,55.0,53.7236
97,58.0,53.58178
98,53.0,53.09087
99,52.0,53.100967
100,50.0,53.223297
101,54.0,53.581444
102,53.0,53.53494
103,54.0,53.59438
104,54.0,53.54931
105,57.0,53.499233
106,52.0,53.11026
107,50.0,53.233624
108,53.0,53.592915
109,53.0,53.6588
110,54.0,53.732
111,54.0,53.70222
112,53.0,53.669132
113,53.0,53.743484
114,53.0,53.826096
115,55.0,53.917885
116,54.0,53.797653
117,54.0,53.77517
118,53.0,53.750187
119,54.0,53.83354
120,54.0,53.815044
121,57.0,53.794495
