no,raw,smooth
0,249.30045,311.8754
1,258.9239,318.82816
2,268.40585,325.4842
3,277.71674,331.82623
4,286.8277,337.8384
5,295.72174,343.5063
6,304.37665,348.81567
7,312.77588,353.75336
8,320.89297,358.30643
9,328.703,362.4635
10,336.19153,366.21466
11,343.33978,369.5506
12,350.134,372.46292
13,356.55267,374.9439
14,362.5762,376.9874
15,368.19357,378.58862
16,373.39075,379.74362
17,378.15753,380.4495
18,382.4787,380.70416
19,386.3412,380.50702
20,389.73816,379.85876
21,392.66113,378.76108
22,395.1041,377.21664
23,397.05905,375.22916
24,398.5204,372.80362
25,399.48575,369.9462
26,399.95276,366.66403
27,399.92004,362.9653
28,399.38727,358.85922
29,398.35657,354.3561
30,396.83026,349.46716
31,394.81226,344.20462
32,392.3059,338.58154
33,389.31854,332.61218
34,385.85986,326.3115
35,381.93683,319.695
36,377.55933,312.77924
37,372.73514,305.58148
38,367.47888,298.12
39,361.8073,290.41345
40,355.73148,282.4808
41,349.2666,274.34186
42,342.42453,266.0169
43,335.2262,257.52716
44,327.69434,248.89394
45,319.84348,240.13834
46,311.69318,231.28221
47,303.25867,222.34767
48,294.56583,213.35756
49,285.64197,204.33441
50,276.50418,195.30025
51,267.17526,186.27759
52,257.67267,177.28896
53,248.0258,168.35742
54,238.26482,159.50539
55,228.40823,150.75435
56,218.48067,142.12614
57,208.50085,133.64232
58,198.49977,125.32471
59,188.50853,117.194145
60,178.54599,109.270325
61,168.63705,101.57303
62,158.8005,94.12147
63,149.067,86.93491
64,139.46672,80.03135
65,130.01767,73.42742
66,120.74344,67.13962
67,111.66174,61.18364
68,102.80101,55.574963
69,94.18858,50.327625
70,85.840485,45.454185
71,77.77761,40.96682
72,70.01543,36.876736
73,62.578384,33.19466
74,55.489273,29.929804
75,48.761215,27.089863
76,42.410965,24.681936
77,36.450928,22.712046
78,30.899948,21.185505
79,25.774963,20.106123
80,21.08522,19.476254
81,16.842468,19.29748
82,13.055115,19.57026
83,9.735352,20.294165
84,6.893112,21.467367
85,4.5332947,23.08673
86,2.6618042,25.148222
87,1.2826233,27.646713
88,0.40049744,30.576057
89,0.017700195,33.928898
90,0.13452148,37.696808
91,0.7506714,41.8704
92,1.8654175,46.439262
93,3.475769,51.39191
94,5.576248,56.715927
95,8.162445,62.398117
96,11.22789,68.4243
97,14.767273,74.779465
98,18.769958,81.44749
99,23.223083,88.41166
100,28.117874,95.65483
101,33.442062,103.158936
102,39.185974,110.90526
103,45.332153,118.87408
104,51.861084,127.0454
105,58.7601,135.39922
106,66.01199,143.91469
107,73.60335,152.57056
108,81.51084,161.3447
109,89.70964,170.21513
110,98.18395,179.16019
111,106.91265,188.15756
112,115.879425,197.18478
113,125.05662,206.21872
114,134.4155,215.23674
115,143.93823,224.21689
116,153.60103,233.13673
117,163.38573,241.97403
118,173.26201,250.70607
119,183.1991,259.31097
120,193.17816,267.76785
121,203.17426,276.0556
122,213.16852,284.15353
123,223.12985,292.04074
124,233.0273,299.6975
125,242.84222,307.10532
126,252.55014,314.2457
127,262.13257,321.10077
128,271.55957,327.6528
129,280.802,333.8854
130,289.8426,339.78357
131,298.6587,345.33258
132,307.2335,350.5186
133,315.54007,355.32803
134,323.55286,359.7489
135,331.25696,363.7707
136,338.63315,367.38333
137,345.66718,370.57782
138,352.33685,373.34567
139,358.62177,375.68002
140,364.51044,377.57538
141,369.98807,379.02704
142,375.044,380.03137
143,379.66208,380.58554
144,383.82837,380.68814
145,387.5354,380.33923
146,390.77393,379.53967
147,393.5374,378.29144
148,395.81677,376.59747
149,397.6054,374.462
150,398.90036,371.89053
151,399.69843,368.88943
152,399.9976,365.46622
153,399.7965,361.6294
154,399.09625,357.3886
155,397.89862,352.75443
156,396.2066,347.73843
157,394.0229,342.3531
158,391.35388,336.612
159,388.2083,330.5296
160,384.59253,324.12088
161,380.51562,317.40182
162,375.9848,310.38916
163,371.01382,303.10077
164,365.61847,295.55487
165,359.8094,287.77002
166,353.60104,279.76566
167,347.00482,271.56174
168,340.04092,263.1792
169,332.73126,254.639
170,325.09006,245.9621
171,317.13632,237.1701
172,308.88483,228.28497
173,300.36096,219.32944
174,291.5915,210.32593
175,282.59323,201.29643
176,273.3886,192.26346
177,263.99487,183.24956
178,254.44104,174.27786
179,244.757,165.37085
180,234.96115,156.55017
181,225.07796,147.83784
182,215.12602,139.25562
183,205.13625,130.82558
184,195.13972,122.56885
185,185.15536,114.50542
186,175.20807,106.65542
187,165.31671,99.03846
188,155.5121,91.67421
189,145.82465,84.581116
190,136.27254,77.77628
191,126.87963,71.2767
192,117.66384,65.0986
193,108.654,59.258026
194,99.877914,53.769585
195,91.351974,48.646435
196,83.09747,43.901375
197,75.13023,39.546253
198,67.47534,35.59248
