no,raw,smooth
0,53.0,52.76576
1,55.0,52.739735
2,52.0,52.488594
3,53.0,52.54288
4,48.0,52.492092
5,53.0,52.991215
6,53.0,52.990242
7,53.0,52.98916
8,52.0,52.987957
9,53.0,53.097733
10,53.0,53.108593
11,53.0,53.120663
12,53.0,53.13407
13,53.0,53.14897
14,53.0,53.165527
15,53.0,53.18392
16,54.0,53.20436
17,57.0,53.115955
18,55.0,52.684395
19,54.0,52.427105
20,48.0,52.25234
21,52.0,52.724823
22,53.0,52.80536
23,53.0,52.783733
24,52.0,52.759705
25,53.0,52.844116
26,53.0,52.826797
27,53.0,52.807556
28,53.0,52.786175
29,52.0,52.76242
30,54.0,52.847134
31,55.0,52.719036
32,50.0,52.4656
33,52.0,52.739555
34,53.0,52.821728
35,53.0,52.80192
36,52.0,52.779915
37,53.0,52.866573
38,53.0,52.85175
39,52.0,52.835278
40,53.0,52.928085
41,53.0,52.920097
42,53.0,52.91122
43,53.0,52.90136
44,53.0,52.8904
45,54.0,52.878223
46,53.0,52.753582
47,53.0,52.726204
48,53.0,52.695786
49,53.0,52.661987
50,53.0,52.62443
51,53.0,52.582703
52,53.0,52.53634
53,48.0,52.48482
54,53.0,52.983135
55,52.0,52.981262
56,53.0,53.09029
57,53.0,53.100323
58,53.0,53.111473
59,54.0,53.123863
60,55.0,53.026516
61,53.0,52.80724
62,54.0,52.785824
63,53.0,52.650913
64,51.0,52.61213
65,48.0,52.791256
66,53.0,53.32362
67,53.0,53.35958
68,57.0,53.399536
69,50.0,52.999485
70,58.0,53.332764
71,50.0,52.814182
72,53.0,53.12687
73,53.0,53.14097
74,53.0,53.156635
75,53.0,53.17404
76,54.0,53.193382
77,53.0,53.103756
78,53.0,53.115288
79,53.0,53.1281
80,53.0,53.142338
81,53.0,53.158154
82,53.0,53.175728
83,53.0,53.195255
84,57.0,53.216953
85,51.0,52.796616
86,57.0,52.996243
87,50.0,52.55138
88,53.0,52.83487
89,53.0,52.816525
90,55.0,52.79614
91,53.0,52.551266
92,49.0,52.501408
93,52.0,52.890453
94,53.0,52.989395
95,53.0,52.98822
96,52.0,52.98691
97,53.0,53.09657
98,53.0,53.1073
99,53.0,53.119225
100,54.0,53.132473
101,53.0,53.03608
102,57.0,53.04009
103,48.0,52.600098
104,53.0,53.11122
105,53.0,53.12358
106,58.0,53.137314
107,55.0,52.59702
108,52.0,52.33002
109,48.0,52.36669
110,52.0,52.851883
111,53.0,52.946537
112,53.0,52.940598
113,53.0,52.934
114,53.0,52.926666
115,53.0,52.91852
116,53.0,52.90947
117,53.0,52.899414
118,56.0,52.88824
119,49.0,52.542492
120,57.0,52.936104
121,53.0,52.484562
122,49.0,52.42729
123,53.0,52.8081
124,53.0,52.78678
125,53.0,52.763092
126,53.0,52.73677
127,53.0,52.707527
128,53.0,52.675034
129,53.0,52.638927
