no,raw,smooth
0,138.27823,218.90189
1,147.86093,227.86008
2,157.57687,236.74889
3,167.39886,245.54578
4,177.30237,254.22878
5,187.26259,262.77615
6,197.2516,271.16656
7,207.25055,279.37933
8,217.23135,287.39365
9,227.16908,295.18945
10,237.03891,302.74728
11,246.81317,310.04822
12,256.4734,317.07437
13,265.9925,323.80783
14,275.34656,330.23178
15,284.51233,336.33014
16,293.4641,342.08768
17,302.18503,347.4903
18,310.6505,352.52423
19,318.83936,357.17685
20,326.73117,361.43658
21,334.3039,365.29276
22,341.54327,368.73596
23,348.42883,371.7574
24,354.94333,374.34943
25,361.0705,376.50568
26,366.79333,378.2207
27,372.10107,379.49045
28,376.97855,380.3115
29,381.41364,380.68185
30,385.39523,380.60056
31,388.91235,380.0678
32,391.95844,379.08508
33,394.5246,377.65472
34,396.60455,375.7803
35,398.193,373.4665
36,399.28577,370.71912
37,399.88074,367.54504
38,399.97607,363.9522
39,399.57153,359.94955
40,398.66806,355.54712
41,397.2685,350.75592
42,395.37543,345.5879
43,392.99402,340.05597
44,390.1301,334.17398
45,386.79092,327.95667
46,382.98602,321.41956
47,378.72266,314.57883
48,374.01248,307.45175
49,368.8673,300.05612
50,363.30005,292.41046
51,357.32642,284.53384
52,350.95776,276.44577
53,344.21173,268.1667
54,337.1052,259.71722
55,329.65594,251.11858
56,321.88498,242.39221
57,313.807,233.55968
58,305.44458,224.64331
59,296.81854,215.66539
60,287.95044,206.64838
61,278.86536,197.61482
62,269.58032,188.58699
63,260.12137,179.58772
64,250.51215,170.63956
65,240.77664,161.76483
66,230.94223,152.98575
67,221.02747,144.32393
68,211.06015,135.80132
69,201.06517,127.439224
70,191.06754,119.25856
71,181.09528,111.279785
72,171.16722,103.522514
73,161.31123,96.00644
74,151.55197,88.75035
75,141.91382,81.77239
76,132.42374,75.09001
77,123.099655,68.719604
78,113.96781,62.67738
79,105.051025,56.978443
80,96.371605,51.637043
81,87.95374,46.666534
82,79.81337,42.079067
83,71.97345,37.886368
84,64.45355,34.098915
85,57.272507,30.72618
86,50.45027,27.776588
87,43.999725,25.257292
88,37.939148,23.174799
89,32.283707,21.534317
90,27.0475,20.339941
91,22.245056,19.594658
92,17.885406,19.300169
93,13.981018,19.457367
94,10.541641,20.065851
95,7.5758514,21.124096
96,5.0917816,22.629456
97,3.0941162,24.578087
98,1.5886536,26.965195
99,0.57917786,29.784811
100,0.06820679,33.02988
101,0.05697632,36.69229
102,0.54545593,40.762882
103,1.5325317,45.231483
104,3.015747,50.086926
105,4.9913635,55.31706
106,7.453644,60.908802
107,10.397919,66.84827
108,13.816162,73.12053
109,17.69983,79.70991
110,22.0392,86.59992
111,26.821915,93.77334
112,32.038925,101.21239
113,37.675797,108.89832
114,43.71846,116.81194
115,50.15178,124.93344
116,56.95755,133.24252
117,64.122925,141.71863
118,71.627975,150.34038
119,79.45391,159.08621
120,87.58119,167.93425
121,95.98689,176.86237
122,104.65512,185.84853
123,113.56169,194.87001
124,122.68434,203.90427
125,132.00026,212.92871
126,141.48325,221.92076
127,151.11539,230.85826
128,160.86972,239.71858
