no,raw,smooth
0,50.0,50.59071
1,51.0,50.656345
2,51.0,50.618164
3,51.0,50.57574
4,51.0,50.528603
5,51.0,50.476227
6,50.0,50.418034
7,50.0,50.46448
8,50.0,50.51609
9,51.0,50.573437
10,51.0,50.526043
11,51.0,50.473385
12,50.0,50.414875
13,51.0,50.46097
14,51.0,50.401085
15,51.0,50.33454
16,50.0,50.260605
17,51.0,50.289562
18,51.0,50.21063
19,51.0,50.122925
20,51.0,50.025475
21,49.0,49.9172
22,48.0,50.019108
23,50.0,50.243454
24,51.0,50.270508
25,50.0,50.189457
26,50.0,50.21051
27,48.0,50.233902
28,50.0,50.482117
29,50.0,50.535686
30,51.0,50.595207
31,51.0,50.550232
32,52.0,50.50026
33,51.0,50.333622
34,50.0,50.259583
35,50.0,50.288425
36,50.0,50.320473
37,50.0,50.356083
38,50.0,50.39565
39,51.0,50.439613
40,57.0,50.37735
41,48.0,49.641502
42,51.0,49.823895
43,42.0,49.69322
44,50.0,50.54802
45,50.0,50.608913
46,51.0,50.67657
47,50.0,50.640636
48,50.0,50.71182
49,52.0,50.790913
50,53.0,50.65657
51,49.0,50.39619
52,48.0,50.551323
53,50.0,50.834805
54,50.0,50.927563
55,51.0,51.03063
56,53.0,51.034035
57,49.0,50.815598
58,56.0,51.01733
59,48.0,50.463703
60,51.0,50.73745
61,51.0,50.70828
62,51.0,50.67587
63,50.0,50.63986
64,51.0,50.710957
65,51.0,50.678844
66,51.0,50.643166
67,50.0,50.60352
68,51.0,50.670578
69,50.0,50.63398
70,51.0,50.704422
71,51.0,50.671585
72,55.0,50.635098
73,46.0,50.15011
74,51.0,50.611237
75,49.0,50.568043
76,51.0,50.742268
77,51.0,50.713634
78,51.0,50.68182
79,51.0,50.64647
80,55.0,50.60719
81,49.0,50.119102
82,48.0,50.243446
83,50.0,50.49272
84,52.0,50.54747
85,55.0,50.386078
86,50.0,49.87342
87,49.0,49.859356
88,50.0,49.954838
89,45.0,49.94982
90,51.0,50.4998
91,51.0,50.444225
92,48.0,50.382477
93,51.0,50.647198
94,51.0,50.608
95,51.0,50.56445
96,50.0,50.51606
97,50.0,50.573402
98,50.0,50.637115
99,50.0,50.70791
100,51.0,50.786568
101,50.0,50.762856
102,51.0,50.84762
103,51.0,50.83069
104,55.0,50.81188
105,46.0,50.34653
106,51.0,50.829483
107,55.0,50.81054
108,45.0,50.345043
109,51.0,50.93894
110,55.0,50.932156
111,50.0,50.480175
112,48.0,50.533527
113,50.0,50.815033
114,50.0,50.905594
115,50.0,51.006218
116,51.0,51.118023
117,51.0,51.13114
118,51.0,51.145718
119,51.0,51.16191
120,55.0,51.179905
121,48.0,50.75545
122,51.0,51.061615
123,55.0,51.068462
124,50.0,50.631626
125,51.0,50.70181
126,51.0,50.66868
127,51.0,50.631866
128,51.0,50.590965
129,55.0,50.54552
130,51.0,50.05058
131,50.0,49.94509
132,47.0,49.93899
133,48.0,50.26555
134,51.0,50.51728
135,51.0,50.46365
136,54.0,50.404057
137,46.0,50.004505
138,51.0,50.449455
139,52.0,50.388287
140,51.0,50.20921
141,49.0,50.121346
142,48.0,50.245937
143,51.0,50.495487
144,50.0,50.439434
145,51.0,50.488262
146,51.0,50.431404
147,51.0,50.36823
148,51.0,50.298035
149,50.0,50.220043
150,51.0,50.244495
151,51.0,50.160553
152,51.0,50.067284
153,48.0,49.96365
154,50.0,50.181835
155,50.0,50.20204
156,51.0,50.22449
157,48.0,50.13833
158,50.0,50.375923
159,51.0,50.417694
160,50.0,50.352997
161,50.0,50.39222
162,50.0,50.435802
163,50.0,50.484226
164,51.0,50.538033
165,51.0,50.486706
166,50.0,50.429676
167,51.0,50.47742
168,51.0,50.41936
169,48.0,50.354847
170,55.0,50.6165
171,49.0,50.129448
172,52.0,50.25494
173,47.0,50.061047
174,55.0,50.401165
175,49.0,49.890186
176,49.0,49.989098
177,46.0,50.099
178,52.0,50.554447
179,50.0,50.39383
180,50.0,50.43759
181,51.0,50.486214
182,50.0,50.42913
183,51.0,50.476814
184,50.0,50.418686
185,50.0,50.465206
186,51.0,50.5169
187,51.0,50.463226
188,51.0,50.403587
189,50.0,50.337322
190,50.0,50.374805
191,50.0,50.41645
192,51.0,50.462723
193,50.0,50.403027
194,50.0,50.447807
195,51.0,50.497566
196,51.0,50.441742
197,51.0,50.379715
198,50.0,50.3108
199,51.0,50.345333
200,51.0,50.272594
201,50.0,50.191776
202,48.0,50.213085
203,51.0,50.458984
204,50.0,50.398876
205,49.0,50.4432
206,51.0,50.603554
207,51.0,50.559505
208,51.0,50.510567
209,50.0,50.45619
210,51.0,50.506878
