no,raw,smooth
0,50.0,52.855316
1,52.0,53.172577
2,54.0,53.302864
3,53.0,53.225403
4,53.0,53.25045
5,54.0,53.278282
6,53.0,53.19809
7,53.0,53.2201
8,54.0,53.244556
9,53.0,53.160618
10,54.0,53.178467
11,53.0,53.087185
12,54.0,53.096874
13,55.0,52.996525
14,48.0,52.77392
15,53.0,53.304356
16,54.0,53.338177
17,53.0,53.26464
18,54.0,53.29405
19,54.0,53.21561
20,54.0,53.128456
21,53.0,53.031616
22,54.0,53.03513
23,54.0,52.92792
24,54.0,52.8088
25,53.0,52.676445
26,53.0,52.640495
27,53.0,52.60055
28,55.0,52.55617
29,51.0,52.284637
30,48.0,52.42738
31,52.0,52.91931
32,53.0,53.021458
33,53.0,53.023846
34,53.0,53.026497
35,53.0,53.02944
36,57.0,53.032715
37,53.0,52.591908
38,53.0,52.546566
39,49.0,52.496185
40,52.0,52.88465
41,53.0,52.982944
42,53.0,52.981052
43,53.0,52.97895
44,53.0,52.976612
45,55.0,52.974014
46,48.0,52.748905
47,54.0,53.27656
48,53.0,53.19618
49,53.0,53.21798
50,54.0,53.242203
51,53.0,53.158005
52,53.0,53.175564
53,53.0,53.195072
54,53.0,53.21675
55,53.0,53.240837
56,53.0,53.267597
57,54.0,53.297333
58,55.0,53.219257
59,55.0,53.021397
60,52.0,52.80155
61,53.0,52.890614
62,49.0,52.878464
63,53.0,53.309402
64,53.0,53.343784
65,54.0,53.381985
66,54.0,53.313316
67,53.0,53.23702
68,53.0,53.263355
69,54.0,53.292618
70,54.0,53.21402
71,53.0,53.12669
72,53.0,53.14077
73,54.0,53.156414
74,53.0,53.062683
75,54.0,53.06965
76,53.0,52.966278
77,55.0,52.962532
78,50.0,52.73615
79,50.0,53.040165
80,54.0,53.377964
81,57.0,53.30885
82,55.0,52.898724
83,53.0,52.66525
84,49.0,52.628056
85,52.0,53.031174
86,53.0,53.14575
87,53.0,53.161945
88,54.0,53.179943
89,55.0,53.088825
90,53.0,52.876472
91,50.0,52.86275
92,53.0,53.180836
93,53.0,53.20093
94,56.0,53.22326
95,49.0,52.914734
96,53.0,53.349705
97,54.0,53.38856
98,53.0,53.320625
99,53.0,53.35625
100,53.0,53.395836
101,53.0,53.43982
102,54.0,53.48869
103,54.0,53.431877
104,54.0,53.36875
105,53.0,53.298615
106,54.0,53.331795
107,53.0,53.25755
108,53.0,53.286167
109,53.0,53.317966
110,56.0,53.3533
111,52.0,53.059223
112,53.0,53.176914
113,53.0,53.196575
114,53.0,53.21842
115,53.0,53.24269
116,53.0,53.269657
117,53.0,53.29962
118,54.0,53.332916
119,55.0,53.258797
120,53.0,53.06533
121,49.0,53.07259
122,54.0,53.5251
123,54.0,53.472332
124,54.0,53.413704
125,54.0,53.34856
126,59.0,53.276176
127,52.0,52.640198
128,52.0,52.71133
129,49.0,52.790367
130,53.0,53.211517
131,54.0,53.235023
132,53.0,53.150024
133,53.0,53.166695
134,54.0,53.18522
135,53.0,53.09469
136,54.0,53.105213
137,53.0,53.00579
138,54.0,53.006435
139,53.0,52.896038
140,53.0,52.884487
141,52.0,52.871655
142,52.0,52.968506
143,55.0,53.07612
144,49.0,52.862354
145,54.0,53.291504
146,53.0,53.21278
147,53.0,53.236423
148,54.0,53.262695
149,55.0,53.18077
150,53.0,52.978638
151,49.0,52.976265
152,54.0,53.41807
153,54.0,53.353413
154,53.0,53.28157
155,53.0,53.31286
156,54.0,53.347622
157,53.0,53.275135
158,53.0,53.305706
159,58.0,53.339676
160,48.0,52.821865
161,54.0,53.35763
162,53.0,53.28626
163,53.0,53.31807
164,53.0,53.353413
165,53.0,53.392685
