no,raw,smooth
0,102.33989,55.285797
1,93.73572,50.057564
2,85.40234,45.204433
3,77.35045,40.738003
4,69.60997,36.669952
5,62.195236,33.009953
6,55.120544,29.767143
7,48.412247,26.9501
8,42.07892,24.565418
9,36.144073,22.619474
10,30.618591,21.116743
11,25.513306,20.060984
12,20.847153,19.455172
13,16.626144,19.300508
14,12.865967,19.59766
15,9.573288,20.345627
16,6.754776,21.542553
17,4.4209137,23.18564
18,2.5746765,25.27061
19,1.2229309,27.792383
20,0.3677826,30.744545
21,0.011306763,34.119743
22,0.15483093,37.909573
23,0.79815674,42.104546
24,1.9389038,46.694145
25,3.5744476,51.66695
26,5.702179,57.010563
27,8.314163,62.7115
28,11.407043,68.755646
29,14.969345,75.127716
30,18.993896,81.81198
31,23.473541,88.79177
32,28.391571,96.049355
33,33.74173,103.56689
34,39.504105,111.32523
35,45.66745,119.30537
36,52.22046,127.487366
37,59.13878,135.85036
38,66.41354,144.37387
39,74.017715,153.03613
40,81.93662,161.81596
41,90.15559,170.69145
42,98.64404,179.63988
43,107.39113,188.6394
44,116.3643,197.667
45,125.54642,206.70065
46,134.92032,215.71779
47,144.45114,224.69528
48,154.12668,233.6113
49,163.91095,242.44292
50,173.78539,251.1687
51,183.73138,259.76685
52,193.71199,268.21524
53,203.7144,276.4934
54,213.70143,284.58
55,223.65424,292.45538
56,233.55396,300.09998
57,243.3638,307.49396
58,253.0712,314.6195
59,262.64,321.45822
60,272.05237,327.9936
61,281.2903,334.2093
62,290.31946,340.08917
63,299.12827,345.61914
64,307.684,350.7848
65,315.97067,355.57376
66,323.9724,359.9741
67,331.6595,363.97427
68,339.02203,367.56482
69,346.03265,370.73627
70,352.67847,373.4811
71,358.94653,375.7925
72,364.81357,377.6643
73,370.27206,379.09216
74,375.30173,380.07217
75,379.89343,380.60223
76,384.03812,380.681
77,387.72034,380.308
78,390.93542,379.48444
79,393.6714,378.21213
80,395.92352,376.49445
81,397.68707,374.33566
82,398.95557,371.74106
83,399.72733,368.71722
84,399.9995,365.27167
85,399.77203,361.41306
86,399.04486,357.15094
87,397.8207,352.49606
88,396.10117,347.46
89,393.8926,342.05542
90,391.19965,336.29575
91,388.02698,330.1953
92,384.3863,323.76956
93,380.28238,317.03436
94,375.7304,310.00684
95,370.73944,302.70425
96,365.31848,295.1448
97,359.48767,287.34772
98,353.25452,279.33218
99,346.64215,271.1186
100,339.66345,262.7271
101,332.33127,254.17863
102,324.67285,245.49501
103,316.698,236.69748
104,308.4364,227.80853
105,299.9039,218.84988
106,291.11636,209.84389
107,282.1065,200.81363
108,272.8858,191.7811
109,263.4886,182.76947
110,253.93279,173.80067
111,244.23627,164.89711
112,234.43513,156.08165
113,224.5419,147.37572
114,214.59338,138.8017
115,204.6084,130.3804
116,194.60579,122.13284
117,184.62277,114.0803
118,174.6721,106.24225
119,164.79082,98.63894
120,154.99747,91.288734
121,145.3107,84.209984
122,135.76648,77.42102
123,126.37708,70.938194
124,117.177376,64.77832
125,108.18459,58.956207
126,99.41591,53.48639
127,90.90394,48.383106
128,82.65957,43.658573
129,74.713455,39.32513
130,67.08035,35.393097
131,59.774963,31.87229
132,52.824448,28.771992
133,46.2377,26.099497
134,40.039246,23.86192
135,34.240417,22.064438
136,28.852524,20.711552
137,23.895615,19.807001
138,19.376053,19.352713
139,15.310623,19.35012
140,11.706589,19.798954
141,8.571213,20.698107
142,5.9161224,22.04554
143,3.7447205,23.837698
144,2.065094,26.070251
145,0.8799591,28.737494
146,0.1920166,31.832777
147,0.0037994385,35.34842
148,0.31558228,39.2756
149,1.1261902,43.604492
150,2.4336395,48.324306
151,4.235901,53.42327
152,6.5262756,58.888535
153,9.301849,64.706566
154,12.552292,70.86265
155,16.271027,77.34158
156,20.451447,84.1272
157,25.078018,91.202286
158,30.144821,98.54942
159,35.63301,106.14994
160,41.5318,113.98516
161,47.830475,122.03553
162,54.50557,130.28053
163,61.548553,138.69998
164,68.93324,147.27235
165,76.64536,155.9767
166,84.670654,164.7913
167,92.979256,173.6936
168,101.56053,182.66187
169,110.38258,191.67313
170,119.42852,200.70541
171,128.68146,209.73618
172,138.10696,218.74226
173,147.693,227.70175
174,157.4039,236.59161
175,167.22122,245.39026
176,177.1265,254.07571
177,187.08289,262.62564
178,197.07765,271.0193
179,207.07364,279.23502
180,217.05194,287.25296
181,226.9937,295.05307
182,236.86194,302.61523
183,246.64401,309.92117
184,256.30356,316.95197
185,265.82245,323.69067
186,275.18256,330.12048
187,284.3491,336.2247
188,293.31027,341.98868
189,302.0328,347.3974
190,310.50046,352.43793
191,318.69696,357.09766
192,326.5918,361.3644
193,334.17496,365.22803
194,341.41815,368.67838
195,348.30804,371.7073
196,354.83133,374.30722
197,360.96368,376.47122
198,366.69727,378.19427
199,372.0108,379.4717
200,376.8946,380.30072
201,381.33905,380.6792
202,385.3276,380.6059
203,388.85516,380.08127
204,391.90866,379.10638
205,394.48267,377.68393
206,396.57196,375.8174
207,398.16876,373.51135
208,399.271,370.77167
209,399.87454,367.6051
210,399.97876,364.01962
211,399.583,360.0242
212,398.68872,355.62878
213,397.29706,350.84436
214,395.4132,345.68295
215,393.04114,340.15738
216,390.18494,334.28143
217,386.85522,328.06995
218,383.0562,321.53827
219,378.80203,314.70294
220,374.1012,307.5808
221,368.9621,300.18967
222,363.40393,292.5483
223,357.43378,284.67548
224,351.0738,276.59125
225,344.33643,268.3154
226,337.234,259.86862
227,329.79297,251.27248
228,322.02286,242.54799
229,313.95255,233.71745
230,305.59753,224.80246
231,296.9734,215.82524
232,288.11215,206.80878
233,279.02518,197.77507
234,269.74628,188.7473
235,260.2931,179.74742
236,250.68341,170.7979
237,240.95291,161.92172
238,231.11409,153.14049
239,221.20349,144.47676
240,211.23993,135.95157
241,201.24219,127.58619
242,191.24744,119.40219
243,181.26846,111.41938
244,171.3424,103.65837
245,161.48793,96.137924
246,151.72374,88.87681
247,142.08615,81.89382
248,132.5875,75.20579
249,123.2631,68.83005
250,114.13041,62.78193
251,105.20686,57.076546
252,96.52566,51.728733
253,88.09789,46.751297
254,79.954926,42.157234
255,72.11185,37.957493
256,64.58377,34.162567
257,57.398697,30.782433
258,50.565826,27.82507
259,44.110565,25.298319
260,38.044754,23.208069
261,32.38022,21.559547
262,27.138,20.357252
263,22.32486,19.603836
264,17.958649,19.3015
265,14.047241,19.450706
266,10.598434,20.051092
267,7.6250305,21.101389
268,5.1308594,22.598763
269,3.1251984,24.53964
270,1.6113892,26.919025
271,0.59272766,29.730986
272,0.07299805,32.96857
273,0.052886963,36.623634
274,0.5324707,40.687054
275,1.510376,45.148678
276,2.985199,49.99738
277,4.951462,55.22096
278,7.406662,60.806458
279,10.34166,66.73977
280,13.750473,73.006226
281,17.62709,79.5902
282,21.957092,86.47499
283,26.734955,93.64365
284,31.942886,101.07795
285,37.570663,108.75963
286,43.608047,116.66952
287,50.032578,124.78747
288,56.836014,133.09357
289,63.993103,141.56662
290,71.489944,150.18591
291,79.312706,158.9299
292,87.432304,167.77626
293,95.83833,176.70337
294,104.49955,185.68839
295,113.39934,194.70938
296,122.52112,203.74384
297,131.83095,212.7686
298,141.31693,221.76169
299,150.94376,230.7
300,160.69315,239.56181
301,170.54678,248.325
302,180.46802,256.96704
303,190.44414,265.46695
304,200.43805,273.80283
305,210.43088,281.95447
306,220.40372,289.90155
307,230.31947,297.62354
308,240.16548,305.10178
309,249.9051,312.31693
310,259.52005,319.2516
311,268.99203,325.88846
312,278.28583,332.2103
313,287.38953,338.2019
314,296.2693,343.84775
315,304.90857,349.13425
316,313.29077,354.04822
317,321.38474,358.57684
318,329.1801,362.70932
319,336.64795,366.4348
320,343.77435,369.74448
321,350.54565,372.63004
322,356.93655,375.08386
323,362.93893,377.10022
324,368.53046,378.6737
325,373.701,379.80072
326,378.4403,380.4785
327,382.73077,380.70496
328,386.567,380.4799
329,389.9346,379.80356
330,392.8277,378.6779
331,395.24042,377.10568
332,397.16373,375.09073
333,398.5952,372.63818
334,399.5295,369.75406
335,399.96533,366.4457
336,399.90143,362.7213
337,399.33795,358.5902
338,398.27573,354.06268
339,396.71863,349.15012
340,394.6701,343.86472
341,392.1335,338.2197
342,389.11835,332.22928
343,385.62842,325.90826
344,381.67676,319.2727
345,377.2712,312.33896
346,372.41968,305.12427
347,367.14026,297.647
348,361.43964,289.92554
349,355.3391,281.97955
350,348.85046,273.8285
351,341.98566,265.4927
352,334.7702,256.9935
353,327.21335,248.35165
354,319.3432,239.58926
355,311.1749,230.72772
356,302.72363,221.78915
357,294.02078,212.79643
358,285.07755,203.7715
359,275.92712,194.7375
360,266.58704,185.71643
361,257.07474,176.7308
362,247.42561,167.80371
363,237.65201,158.95683
364,227.79027,150.21294
365,217.8591,141.59323
366,207.87723,133.11925
367,197.88174,124.81281
368,187.88547,116.694046
369,177.92555,108.78388
370,168.02078,101.10148
371,158.18994,93.666
372,148.46957,86.49667
373,138.87213,79.6108
374,129.43332,73.02621
375,120.17077,66.75875
376,111.1022,60.82408
377,102.26132,55.237625
378,93.65945,50.01277
379,85.32857,45.163143
380,77.28416,40.70032
381,69.5417,36.635452
382,62.12999,32.979206
383,55.058502,29.74023
384,48.353546,26.92709
385,42.02742,24.546371
386,36.09247,22.604034
387,30.57074,21.10532
388,25.469315,20.053608
389,20.807144,19.451862
390,16.592651,19.301275
391,12.834213,19.602234
392,9.545792,20.354237
393,6.731598,21.555176
394,4.4020996,23.20224
395,2.561264,25.291145
396,1.2130127,27.816689
397,0.36235046,30.772654
398,0.010375977,34.151577
399,0.15838623,37.945045
400,0.8059387,42.143566
401,1.9514313,46.736637
402,3.5914154,51.712772
403,5.722824,57.05959
404,8.339859,62.763676
405,11.43602,68.81077
406,15.003555,75.185745
407,19.032211,81.87266
408,23.514435,88.854935
409,28.437836,96.115
410,33.790085,103.63469
411,39.55783,111.39521
412,45.72473,119.37715
413,52.279083,127.56076
414,59.202713,135.9254
415,66.4783,144.45015
416,74.087654,153.1137
417,82.009315,161.89436
418,90.228294,170.7705
419,98.72167,179.71964
420,107.46823,188.71942
421,116.4461,197.74733
422,125.63,206.7808
423,135.00258,215.79756
424,144.53763,224.77478
425,154.21133,233.69002
426,163.99951,242.521
427,173.87463,251.24562
428,183.81808,259.8424
429,193.80199,268.28955
430,203.80138,276.56595
431,213.79126,284.6509
432,223.74364,292.52423
433,233.63971,300.16653
434,243.45169,307.5584
435,253.15504,314.6814
436,262.72552,321.51767
437,272.13635,328.05014
438,281.36978,334.26282
439,290.39978,340.13983
440,299.2038,345.6665
441,307.75983,350.82904
442,316.044,355.61453
443,324.04065,360.01126
444,331.72723,364.00803
445,339.08453,367.5948
446,346.09418,370.7626
447,352.73657,373.50357
448,358.99933,375.81104
449,364.86456,377.67902
450,370.3177,379.10284
451,375.34503,380.07898
452,379.93274,380.60498
453,384.07214,380.67966
454,387.7514,380.3027
455,390.9613,379.47507
456,393.69385,378.19882
457,395.9416,376.47717
458,397.70026,374.31448
459,398.96475,371.71606
460,399.73187,368.68845
461,399.9997,365.2392
462,399.7677,361.37692
463,399.03632,357.1113
464,397.80743,352.45297
465,396.08405,347.4136
466,393.8705,342.0058
467,391.17322,336.24307
468,387.9973,330.13974
469,384.35144,323.71112
470,380.2447,316.9733
471,375.68744,309.94315
472,370.69254,302.6382
473,365.2695,295.07663
474,359.43335,287.27744
475,353.1986,279.26013
476,346.58093,271.04474
477,339.599,262.65186
478,332.26605,254.1022
479,324.60245,245.41733
480,316.62735,236.61897
481,308.36075,227.72916
482,299.82587,218.7701
483,291.0389,209.7639
484,282.02438,200.73334
485,272.8048,191.701
486,263.4032,182.68947
487,253.84608,173.72128
488,244.15144,164.81853
489,234.34644,156.00377
490,224.45558,147.29903
491,214.50359,138.72607
492,204.51837,130.30635
493,194.51884,122.06058
494,184.533,114.00966
495,174.58583,106.17374
496,164.70218,98.57239
497,154.90976,91.22463
498,145.22702,84.14851
499,135.68123,77.362015
500,126.29621,70.8821
501,117.095436,64.72498
502,108.104614,58.906048
503,99.34074,53.43954
504,90.828476,48.33941
505,82.589134,43.618404
506,74.64329,39.288322
507,67.01309,35.359997
508,59.71295,31.842987
509,52.763504,28.746325
510,46.182114,26.077751
511,39.985214,23.843933
512,34.19005,22.050457
513,28.807526,20.701614
514,23.852951,19.800959
515,19.338715,19.350737
516,15.276093,19.352072
517,11.67627,19.804958
518,8.546036,20.708145
519,5.894394,22.059492
520,3.7279816,23.855614
521,2.0522003,26.092018
522,0.87153625,28.763111
523,0.18821716,31.862175
524,0.0043792725,35.381504
525,0.32048035,39.312294
526,1.1357574,43.64472
527,2.447647,48.36794
528,4.253723,53.470192
529,6.549118,58.93869
530,9.3280945,64.75976
531,12.58371,70.91883
532,16.306625,77.40051
533,20.489792,84.18873
534,25.121704,91.26639
535,30.190765,98.6158
536,35.68431,106.21859
537,41.58676,114.05574
538,47.886932,122.10785
539,54.567368,130.35461
540,61.611343,138.77542
541,69.00125,147.34921
542,76.716255,156.05453
543,84.74172,164.8699
544,93.05532,173.77304
545,101.63626,182.74168
546,110.46308,191.7534
547,119.51094,200.78566
548,128.76273,209.8162
549,138.1926,218.82214
550,147.77695,227.78099
551,157.49188,236.67033
552,167.31004,245.46794
553,177.2129,254.15216
554,187.17274,262.701
555,197.16463,271.09302
556,207.16362,279.30728
557,217.14165,287.32324
558,227.07988,295.1212
559,236.95042,302.68137
560,246.72859,309.98483
561,256.38995,317.0133
562,265.90747,323.74924
563,275.26318,330.1761
564,284.43073,336.27753
565,293.3872,342.03827
566,302.11023,347.44397
567,310.5755,352.48105
568,318.76694,357.1372
569,326.6615,361.40057
570,334.23944,365.2605
571,341.4818,368.70728
572,348.36847,371.73233
573,354.88638,374.3283
574,361.0171,376.48853
575,366.74533,378.20758
576,372.0567,379.48117
577,376.93658,380.30612
578,381.37573,380.6805
579,385.36145,380.60327
580,388.8838,380.07462
581,391.934,379.09583
582,394.50366,377.66937
583,396.588,375.7989
584,398.1809,373.48898
585,399.27838,370.74545
586,399.87772,367.57513
587,399.97745,363.98596
588,399.5774,359.9869
589,398.6784,355.58798
590,397.2828,350.80017
591,395.39404,345.63544
592,393.0176,340.10672
593,390.15802,334.22775
594,386.8231,328.01328
595,383.02112,321.47885
596,378.76166,314.6408
597,374.05685,307.5163
598,368.91553,300.12292
599,363.352,292.4793
600,357.3801,284.60458
601,351.01477,276.51843
602,344.2741,268.24106
603,337.17072,259.79297
604,329.7245,251.19547
605,321.95395,242.47003
606,313.87854,233.6385
607,305.52106,224.72296
608,296.8973,215.74539
609,288.0313,206.72852
610,278.94525,197.69487
611,269.66187,188.66705
612,260.20724,179.66763
613,250.59926,170.7188
614,240.86479,161.8432
615,231.02815,153.06303
616,221.11397,144.40025
617,211.15004,135.87651
618,201.15521,127.512794
619,191.15749,119.33031
620,181.18187,111.34951
621,171.2533,103.59036
622,161.39957,96.072266
623,151.63933,88.813675
624,141.99997,81.833046
625,132.5056,75.147835
626,123.179955,68.77475
627,114.0491,62.729725
628,105.13029,57.027573
629,96.44862,51.68283
630,88.02581,46.708855
631,79.88292,42.11808
632,72.04263,37.921986
633,64.519775,34.130802
634,57.335587,30.754251
635,50.50804,27.80077
636,44.05417,25.27774
637,37.991943,23.191471
638,32.332764,21.546974
639,27.092743,20.348555
640,22.284943,19.599201
641,17.921387,19.300785
642,14.014114,19.454052
643,10.570496,20.05849
644,7.6004333,21.112715
645,5.111313,22.614079
646,3.109375,24.55883
647,1.5999908,26.942104
648,0.5860443,29.757895
649,0.07058716,32.99921
650,0.054901123,36.657948
651,0.53904724,40.724953
652,1.5214386,45.190052
653,3.000183,50.042118
654,4.97139,55.269
655,7.43013,60.857624
656,10.3702545,66.794014
657,13.783295,73.063324
658,17.662811,79.65
659,21.998138,86.53747
660,26.778412,93.7085
661,31.991714,101.14519
662,37.623215,108.82891
663,43.662292,116.740654
664,50.092163,124.86048
665,56.89679,133.16808
666,64.05911,141.64267
667,71.558945,150.26306
668,79.38209,159.00797
669,87.50674,167.8553
670,95.9126,176.78293
671,104.57867,185.76852
672,113.48051,194.78963
673,122.60131,203.82397
674,131.91559,212.84872
675,141.40009,221.84131
676,151.03105,230.77922
677,160.78143,239.64014
678,170.63283,248.40222
679,180.55762,257.04327
680,190.53102,265.5417
681,200.52809,273.8762
682,210.52078,282.026
683,220.49023,289.97104
684,230.40848,297.69116
685,240.25069,305.167
686,249.99228,312.37994
687,259.60602,319.31192
688,269.07367,325.94592
689,278.36865,332.26505
690,287.46777,338.25354
691,296.3482,343.89642
692,304.98523,349.17957
693,313.36243,354.09006
694,321.4563,358.61536
695,329.24652,362.74414
696,336.71368,366.4661
697,343.83694,369.77194
698,350.60287,372.65363
699,356.99234,375.1037
700,362.98935,377.1161
701,368.57892,378.68576
702,373.7456,379.80878
703,378.47955,380.48245
704,382.76736,380.705
705,386.5983,380.47583
706,389.96277,379.79556
707,392.85156,378.6659
708,395.25925,377.08972
709,397.17883,375.0709
710,398.60547,372.61444
711,399.53564,369.72656
712,399.96698,366.41446
713,399.89868,362.6864
714,399.33063,358.5517
715,398.2643,354.0207
716,396.7024,349.10477
717,394.6494,343.81616
718,392.10934,338.16803
719,389.08905,332.17456
720,385.59604,325.85074
721,381.6391,319.21237
722,377.2295,312.27606
723,372.3756,305.05902
724,367.0908,297.57944
725,361.3883,289.85596
726,355.28235,281.90793
727,348.79028,273.75522
728,341.92438,265.418
729,334.70367,256.9173
730,327.1462,248.27435
731,319.27094,239.51083
732,311.10004,230.6486
733,302.649,221.70956
734,293.9413,212.71631
735,284.9988,203.69131
736,275.8438,194.65715
737,266.50214,185.63641
738,256.99136,176.65135
739,247.33813,167.72469
740,237.56657,158.87875
741,227.70111,150.13567
742,217.76942,141.51729
743,207.7903,133.04483
744,197.79172,124.73978
745,187.79863,116.622894
746,177.83606,108.714485
747,167.93192,101.03431
